RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_Levenshtein_Title,AvgSimilarity_Levenshtein_Title,MaxSimilarity_ExactMatch_Title,AvgSimilarity_ExactMatch_Title,MaxSimilarity_CommonTokenOverlap_Title,AvgSimilarity_CommonTokenOverlap_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_BagOfWords_Cosine_Title,AvgSimilarity_BagOfWords_Cosine_Title,MaxSimilarity_DiceCoefficient_Title,AvgSimilarity_DiceCoefficient_Title,MaxSimilarity_OverlapCoefficient_Title,AvgSimilarity_OverlapCoefficient_Title,MaxSimilarity_Hamming_Title,AvgSimilarity_Hamming_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_Levenshtein_Text,AvgSimilarity_Levenshtein_Text,MaxSimilarity_ExactMatch_Text,AvgSimilarity_ExactMatch_Text,MaxSimilarity_CommonTokenOverlap_Text,AvgSimilarity_CommonTokenOverlap_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text,MaxSimilarity_BagOfWords_Cosine_Text,AvgSimilarity_BagOfWords_Cosine_Text,MaxSimilarity_DiceCoefficient_Text,AvgSimilarity_DiceCoefficient_Text,MaxSimilarity_OverlapCoefficient_Text,AvgSimilarity_OverlapCoefficient_Text,MaxSimilarity_Hamming_Text,AvgSimilarity_Hamming_Text
ZOOKEEPER-230,apachejit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.1567,0.0000,0.0000,0.0000,0.0000,0.0098,0.0076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3201,0.0833,0.0184,0.2892,0.1800,0.0000,0.0000,0.0769,0.0176,1.0000,0.0362,0.2441,0.0474,0.1538,0.0351,0.2000,0.0521,0.0000,0.0000
ZOOKEEPER-225,apachejit_ZooKeeper,1.0,0.7071,0.1302,0.0769,0.0147,0.3333,0.2282,0.0000,0.0000,0.0714,0.0137,0.0097,0.0045,0.1491,0.0282,0.1429,0.0273,0.2000,0.0359,0.0000,0.0000,0.8944,0.3098,0.0571,0.0161,0.2798,0.2037,0.0000,0.0000,0.0541,0.0156,1.0000,0.0354,0.1124,0.0337,0.1081,0.0311,0.1739,0.0419,0.0000,0.0000
ZOOKEEPER-246,apachejit_ZooKeeper,1.0,1.0000,0.0938,0.1000,0.0088,0.2857,0.2030,0.0000,0.0000,0.0909,0.0080,0.0099,0.0049,0.1826,0.0161,0.1818,0.0161,0.2000,0.0167,0.0000,0.0000,1.0000,0.3039,0.0673,0.0155,0.2469,0.1662,0.0000,0.0000,0.0631,0.0150,1.0000,0.0330,0.1031,0.0351,0.1261,0.0300,1.0000,0.0766,0.0635,0.0020
ZOOKEEPER-256,apachejit_ZooKeeper,1.0,1.0000,0.1250,0.0833,0.0100,0.3000,0.1882,0.0000,0.0000,0.0769,0.0093,0.0073,0.0044,0.1543,0.0186,0.1538,0.0186,0.1667,0.0201,0.0000,0.0000,1.0000,0.1138,0.0385,0.0041,0.3193,0.1741,0.0000,0.0000,0.0370,0.0040,1.0000,0.0339,0.1091,0.0095,0.0741,0.0080,0.0833,0.0130,0.0500,0.0016
ZOOKEEPER-214,apachejit_ZooKeeper,0.0,1.0000,0.0732,0.0833,0.0069,0.2609,0.2112,0.0000,0.0000,0.0769,0.0064,0.0072,0.0042,0.1581,0.0130,0.1538,0.0128,0.2000,0.0149,0.0000,0.0000,1.0000,0.2487,0.0732,0.0138,0.2910,0.2081,0.0000,0.0000,0.0682,0.0132,1.0000,0.0322,0.1572,0.0279,0.1364,0.0264,0.2000,0.0388,0.0000,0.0000
ZOOKEEPER-265,apachejit_ZooKeeper,0.0,1.0000,0.0294,0.1111,0.0033,0.3019,0.1927,0.0000,0.0000,0.1000,0.0029,0.0076,0.0046,0.2000,0.0059,0.2000,0.0059,0.2000,0.0059,0.0566,0.0017,1.0000,0.2382,0.0690,0.0117,0.2798,0.1779,0.0000,0.0000,0.0645,0.0113,1.0000,0.0317,0.2227,0.0243,0.1290,0.0225,0.2500,0.0417,0.0000,0.0000
ZOOKEEPER-135,apachejit_ZooKeeper,1.0,1.0000,0.0303,0.1111,0.0034,0.3429,0.1989,0.0000,0.0000,0.1000,0.0030,0.0088,0.0061,0.2041,0.0062,0.2000,0.0061,0.2500,0.0076,0.0000,0.0000,1.0000,0.1461,0.0323,0.0034,0.3094,0.1970,0.0000,0.0000,0.0313,0.0033,1.0000,0.0329,0.0555,0.0073,0.0625,0.0066,0.0769,0.0140,0.0000,0.0000
ZOOKEEPER-234,apachejit_ZooKeeper,1.0,0.7071,0.0202,0.0625,0.0018,0.2619,0.2102,0.0000,0.0000,0.0588,0.0017,0.0080,0.0045,0.1231,0.0035,0.1176,0.0034,0.1667,0.0048,0.0000,0.0000,1.0000,0.2302,0.0625,0.0128,0.2156,0.1788,0.0000,0.0000,0.0588,0.0124,1.0000,0.0305,0.8750,0.1019,0.1176,0.0247,1.0000,0.0661,0.0000,0.0000
ZOOKEEPER-259,apachejit_ZooKeeper,1.0,1.0000,0.0975,0.1000,0.0095,0.3485,0.2271,0.0000,0.0000,0.0909,0.0087,0.0077,0.0045,0.2357,0.0196,0.1818,0.0175,0.5000,0.0319,0.0000,0.0000,0.7071,0.1023,0.0339,0.0047,0.2781,0.1853,0.0000,0.0000,0.0328,0.0046,1.0000,0.0307,0.0742,0.0090,0.0656,0.0092,0.1250,0.0179,0.0000,0.0000
ZOOKEEPER-268,apachejit_ZooKeeper,0.0,1.0000,0.0833,0.1000,0.0069,0.3415,0.2043,0.0000,0.0000,0.0909,0.0064,0.0111,0.0048,0.1826,0.0129,0.1818,0.0127,0.2000,0.0148,0.0732,0.0020,1.0000,0.1996,0.0465,0.0098,0.1864,0.0810,0.0000,0.0000,0.0444,0.0096,1.0000,0.0295,0.9980,0.1305,0.0889,0.0191,1.0000,0.0544,0.0000,0.0000
ZOOKEEPER-267,apachejit_ZooKeeper,1.0,1.0000,0.0844,0.0833,0.0080,0.3026,0.2239,0.0000,0.0000,0.0769,0.0074,0.0081,0.0047,0.1581,0.0151,0.1538,0.0149,0.2000,0.0176,0.0000,0.0000,0.8729,0.3028,0.1042,0.0200,0.3178,0.2224,0.0000,0.0000,0.0943,0.0190,1.0000,0.0289,0.2554,0.0516,0.1887,0.0381,0.2174,0.0488,0.0000,0.0000
ZOOKEEPER-263,apachejit_ZooKeeper,1.0,1.0000,0.0732,0.0769,0.0058,0.3492,0.2299,0.0000,0.0000,0.0714,0.0055,0.0247,0.0051,0.1443,0.0110,0.1429,0.0109,0.1667,0.0124,0.0000,0.0000,1.0000,0.2968,0.0631,0.0132,0.2648,0.1817,0.0000,0.0000,0.0593,0.0127,1.0000,0.0288,0.1536,0.0266,0.1186,0.0255,0.1364,0.0377,0.0000,0.0000
ZOOKEEPER-275,apachejit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.1987,0.0000,0.0000,0.0000,0.0000,0.0094,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3799,0.1386,0.0195,0.3090,0.1429,0.0000,0.0000,0.1217,0.0185,1.0000,0.0280,0.3339,0.0474,0.2434,0.0370,0.3108,0.0856,0.0000,0.0000
ZOOKEEPER-272,apachejit_ZooKeeper,0.0,1.0000,0.0256,0.1000,0.0026,0.2927,0.1980,0.0000,0.0000,0.0909,0.0023,0.0086,0.0051,0.1826,0.0047,0.1818,0.0047,0.2000,0.0051,0.0256,0.0007,1.0000,0.3328,0.0714,0.0118,0.2861,0.2055,0.0000,0.0000,0.0667,0.0115,1.0000,0.0275,0.3162,0.0506,0.1333,0.0229,1.0000,0.0544,0.0000,0.0000
ZOOKEEPER-276,apachejit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.2895,0.1926,0.0000,0.0000,0.0000,0.0000,0.0112,0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7348,0.1276,0.0400,0.0036,0.2685,0.1974,0.0000,0.0000,0.0385,0.0036,1.0000,0.0268,0.1296,0.0147,0.0769,0.0071,0.1429,0.0102,0.0000,0.0000
ZOOKEEPER-16,apachejit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.2813,0.1889,0.0000,0.0000,0.0000,0.0000,0.0113,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0013,1.0000,0.0500,0.5000,0.0250,0.9580,0.1689,0.0000,0.0000,0.3333,0.0167,1.0000,0.0336,0.6667,0.0333,0.6667,0.0333,0.6667,0.0333,0.9580,0.0489
ZOOKEEPER-215,apachejit_ZooKeeper,1.0,0.7071,0.0168,0.1111,0.0026,0.2667,0.2180,0.0000,0.0000,0.1000,0.0024,0.0076,0.0052,0.2041,0.0049,0.2000,0.0048,0.2500,0.0060,0.0000,0.0000,1.0000,0.2910,0.0395,0.0115,0.2663,0.2083,0.0000,0.0000,0.0380,0.0112,1.0000,0.0256,0.2106,0.0292,0.0759,0.0224,0.1429,0.0311,0.0000,0.0000
ZOOKEEPER-252,apachejit_ZooKeeper,1.0,1.0000,0.0645,0.0833,0.0057,0.2917,0.2016,0.0000,0.0000,0.0769,0.0053,0.0080,0.0047,0.1543,0.0105,0.1538,0.0105,0.1667,0.0113,0.0000,0.0000,1.0000,0.3587,0.0449,0.0174,0.2443,0.1506,0.0000,0.0000,0.0429,0.0169,1.0000,0.0255,0.1962,0.0469,0.0859,0.0338,0.2500,0.0814,0.0000,0.0000
ZOOKEEPER-286,apachejit_ZooKeeper,1.0,1.0000,0.0698,0.1429,0.0082,0.3265,0.2101,0.0000,0.0000,0.1250,0.0073,0.0084,0.0051,0.2500,0.0150,0.2500,0.0147,0.2500,0.0174,0.1250,0.0029,1.0000,0.2023,0.0800,0.0090,0.2838,0.1901,0.0000,0.0000,0.0741,0.0086,1.0000,0.0258,0.2652,0.0231,0.1481,0.0172,0.2857,0.0275,0.0000,0.0000
ZOOKEEPER-231,apachejit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.3030,0.1629,0.0000,0.0000,0.0000,0.0000,0.0128,0.0081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0014,1.0000,0.2420,0.0652,0.0100,0.2949,0.1734,0.0000,0.0000,0.0612,0.0097,1.0000,0.0256,0.1761,0.0218,0.1224,0.0193,0.3333,0.0458,0.0000,0.0000
ZOOKEEPER-289,apachejit_ZooKeeper,0.0,1.0000,0.0795,0.1000,0.0075,0.4390,0.2198,0.0000,0.0000,0.0909,0.0069,0.0080,0.0049,0.1826,0.0140,0.1818,0.0139,0.2000,0.0156,0.0488,0.0011,1.0000,0.0649,0.0526,0.0029,0.2653,0.1524,0.0000,0.0000,0.0500,0.0028,1.0000,0.0254,0.1021,0.0056,0.1000,0.0056,0.1250,0.0111,0.0000,0.0000
ZOOKEEPER-291,apachejit_ZooKeeper,0.0,1.0000,0.0824,0.0833,0.0065,0.2899,0.1985,0.0000,0.0000,0.0769,0.0061,0.0085,0.0048,0.1581,0.0123,0.1538,0.0121,0.2000,0.0146,0.0000,0.0000,1.0000,0.1153,0.0435,0.0037,0.3134,0.2028,0.0000,0.0000,0.0417,0.0036,1.0000,0.0244,0.0692,0.0069,0.0833,0.0073,0.1250,0.0126,0.0000,0.0000
ZOOKEEPER-302,apachejit_ZooKeeper,1.0,1.0000,0.0222,0.1000,0.0022,0.3214,0.1867,0.0000,0.0000,0.0909,0.0020,0.0106,0.0056,0.1890,0.0042,0.1818,0.0040,0.2500,0.0056,0.0000,0.0000,1.0000,0.2708,0.0455,0.0116,0.2248,0.1773,0.0000,0.0000,0.0435,0.0113,1.0000,0.0243,0.1220,0.0228,0.0870,0.0226,0.2000,0.0408,0.0000,0.0000
ZOOKEEPER-308,apachejit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.2979,0.1873,0.0000,0.0000,0.0000,0.0000,0.0078,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0513,0.0011,1.0000,0.1375,0.0526,0.0057,0.3023,0.1689,0.0000,0.0000,0.0500,0.0055,1.0000,0.0244,0.1118,0.0114,0.1000,0.0110,0.1667,0.0245,0.0000,0.0000
ZOOKEEPER-326,apachejit_ZooKeeper,0.0,1.0000,0.0576,0.1000,0.0055,0.3200,0.2051,0.0000,0.0000,0.0909,0.0050,0.0108,0.0051,0.1826,0.0103,0.1818,0.0101,0.2000,0.0128,0.0000,0.0000,1.0000,0.2417,0.0465,0.0105,0.2734,0.1768,0.0000,0.0000,0.0444,0.0102,1.0000,0.0236,0.0787,0.0212,0.0889,0.0203,0.1333,0.0319,0.0432,0.0009
ZOOKEEPER-330,apachejit_ZooKeeper,0.0,1.0000,0.1302,0.1250,0.0125,0.3016,0.2112,0.0000,0.0000,0.1111,0.0115,0.0108,0.0048,0.2673,0.0242,0.2222,0.0231,0.5000,0.0311,0.0943,0.0020,0.7071,0.0441,0.0435,0.0021,0.3333,0.1656,0.0000,0.0000,0.0417,0.0021,1.0000,0.0240,0.1078,0.0050,0.0833,0.0041,0.2500,0.0133,0.0000,0.0000
ZOOKEEPER-334,apachejit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2857,0.1863,0.0000,0.0000,0.0000,0.0000,0.0093,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.0008,1.0000,0.0213,0.0625,0.0013,0.2625,0.1469,0.0000,0.0000,0.0588,0.0013,1.0000,0.0247,0.1291,0.0027,0.1176,0.0025,0.2000,0.0043,0.0000,0.0000
ZOOKEEPER-279,apachejit_ZooKeeper,0.0,1.0000,0.0426,0.0769,0.0031,0.2632,0.1838,0.0000,0.0000,0.0714,0.0028,0.0082,0.0047,0.1491,0.0059,0.1429,0.0057,0.2000,0.0073,0.0526,0.0011,1.0000,0.2303,0.0615,0.0121,0.2351,0.1645,0.0000,0.0000,0.0580,0.0117,1.0000,0.0231,0.1495,0.0261,0.1159,0.0234,0.1923,0.0349,0.0000,0.0000
ZOOKEEPER-341,apachejit_ZooKeeper,0.0,1.0000,0.0426,0.0909,0.0036,0.2951,0.1849,0.0000,0.0000,0.0833,0.0033,0.0131,0.0049,0.1690,0.0066,0.1667,0.0066,0.2000,0.0073,0.0000,0.0000,1.0000,0.0619,0.0222,0.0013,0.2660,0.1587,0.0000,0.0000,0.0217,0.0012,1.0000,0.0238,0.0612,0.0035,0.0435,0.0025,0.0909,0.0077,0.0000,0.0000
ZOOKEEPER-354,apachejit_ZooKeeper,0.0,1.0000,0.0638,0.1111,0.0064,0.3500,0.1905,0.0000,0.0000,0.1000,0.0058,0.0078,0.0052,0.2000,0.0117,0.2000,0.0117,0.2000,0.0128,0.0000,0.0000,1.0000,0.2207,0.0411,0.0108,0.2097,0.1368,0.0000,0.0000,0.0395,0.0105,1.0000,0.0231,0.5643,0.0695,0.0789,0.0211,1.0000,0.0482,0.0000,0.0000
ZOOKEEPER-288,apachejit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.4583,0.1874,0.0000,0.0000,0.0000,0.0000,0.0104,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0009,1.0000,0.2995,0.0667,0.0153,0.2953,0.1959,0.0000,0.0000,0.0625,0.0147,1.0000,0.0237,0.2500,0.0461,0.1250,0.0294,1.0000,0.0678,0.0000,0.0000
ZOOKEEPER-305,apachejit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.3415,0.1901,0.0000,0.0000,0.0000,0.0000,0.0073,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0488,0.0010,1.0000,0.1611,0.0714,0.0062,0.2740,0.1364,0.0000,0.0000,0.0667,0.0060,1.0000,0.0256,0.2219,0.0215,0.1333,0.0119,0.4000,0.0426,0.0000,0.0000
ZOOKEEPER-360,apachejit_ZooKeeper,0.0,1.0000,0.0213,0.1250,0.0027,0.2353,0.1450,0.0000,0.0000,0.1111,0.0024,0.0101,0.0053,0.2236,0.0048,0.2222,0.0047,0.2500,0.0053,0.0294,0.0013,1.0000,0.1319,0.0625,0.0059,0.3067,0.1765,0.0000,0.0000,0.0588,0.0056,1.0000,0.0243,0.1291,0.0122,0.1176,0.0113,0.2222,0.0239,0.0000,0.0000
ZOOKEEPER-362,apachejit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2917,0.1457,0.0000,0.0000,0.0000,0.0000,0.0134,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0455,0.0010,1.0000,0.4455,0.1069,0.0231,0.2945,0.1839,0.0000,0.0000,0.0966,0.0221,1.0000,0.0230,0.2635,0.0466,0.1931,0.0442,0.2571,0.0794,0.0000,0.0000
ZOOKEEPER-363,apachejit_ZooKeeper,0.0,1.0000,0.0213,0.0833,0.0018,0.3158,0.2025,0.0000,0.0000,0.0769,0.0016,0.0081,0.0052,0.1581,0.0034,0.1538,0.0033,0.2000,0.0043,0.0000,0.0000,1.0000,0.1251,0.0357,0.0037,0.2733,0.2029,0.0000,0.0000,0.0345,0.0036,1.0000,0.0234,0.0725,0.0069,0.0690,0.0073,0.1000,0.0111,0.0000,0.0000
ZOOKEEPER-370,apachejit_ZooKeeper,1.0,1.0000,0.0213,0.1667,0.0035,0.2698,0.1854,0.0000,0.0000,0.1429,0.0030,0.0088,0.0052,0.3162,0.0067,0.2857,0.0061,0.5000,0.0106,0.0513,0.0016,1.0000,0.0699,0.0526,0.0028,0.2500,0.1392,0.0000,0.0000,0.0500,0.0027,1.0000,0.0252,0.1091,0.0075,0.1000,0.0054,0.1667,0.0142,0.0000,0.0000
ZOOKEEPER-355,apachejit_ZooKeeper,1.0,1.0000,0.0902,0.0909,0.0092,0.3529,0.2011,0.0000,0.0000,0.0833,0.0086,0.0070,0.0046,0.1768,0.0176,0.1667,0.0171,0.2500,0.0214,0.0000,0.0000,1.0000,0.3194,0.1250,0.0158,0.3077,0.1500,0.0000,0.0000,0.1111,0.0150,1.0000,0.0244,0.3550,0.0557,0.2222,0.0300,1.0000,0.0885,0.0000,0.0000
ZOOKEEPER-337,apachejit_ZooKeeper,1.0,1.0000,0.1954,0.1667,0.0184,0.3506,0.2217,0.0000,0.0000,0.1429,0.0167,0.0078,0.0048,0.3536,0.0357,0.2857,0.0334,0.4000,0.0443,0.0000,0.0000,1.0000,0.1972,0.0833,0.0201,0.2609,0.1728,0.0000,0.0000,0.0769,0.0193,1.0000,0.0220,0.9593,0.1105,0.1538,0.0387,1.0000,0.0732,0.0000,0.0000
ZOOKEEPER-367,apachejit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.3214,0.1986,0.0000,0.0000,0.0000,0.0000,0.0154,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0714,0.0014,1.0000,0.1361,0.0625,0.0052,0.2737,0.1596,0.0000,0.0000,0.0588,0.0050,1.0000,0.0232,0.1539,0.0150,0.1176,0.0100,0.4286,0.0308,0.0000,0.0000
ZOOKEEPER-346,apachejit_ZooKeeper,1.0,1.0000,0.0866,0.0909,0.0077,0.2941,0.2125,0.0000,0.0000,0.0833,0.0071,0.0117,0.0048,0.1690,0.0143,0.1667,0.0142,0.2000,0.0162,0.0732,0.0014,1.0000,0.3393,0.0690,0.0188,0.2835,0.1961,0.0000,0.0000,0.0645,0.0180,1.0000,0.0219,0.1703,0.0337,0.1290,0.0361,0.1765,0.0610,0.0000,0.0000
ZOOKEEPER-373,apachejit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.3750,0.1582,0.0000,0.0000,0.0000,0.0000,0.0277,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3841,0.0606,0.0146,0.2749,0.1981,0.0000,0.0000,0.0571,0.0141,1.0000,0.0212,0.1618,0.0336,0.1143,0.0282,0.1429,0.0411,0.0000,0.0000
ZOOKEEPER-78,apachejit_ZooKeeper,1.0,1.0000,0.0385,0.0625,0.0023,0.2809,0.2074,0.0000,0.0000,0.0588,0.0021,0.0089,0.0045,0.1387,0.0048,0.1176,0.0043,0.2500,0.0080,0.0000,0.0000,1.0000,0.2216,0.0563,0.0092,0.2863,0.2125,0.0000,0.0000,0.0533,0.0089,1.0000,0.0213,0.0990,0.0195,0.1067,0.0178,0.1143,0.0246,0.0000,0.0000
ZOOKEEPER-29,apachejit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.2727,0.1367,0.0000,0.0000,0.0000,0.0000,0.0291,0.0084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0012,1.0000,0.0566,0.5000,0.0283,0.9580,0.1771,0.0000,0.0000,0.3333,0.0189,1.0000,0.0270,0.6667,0.0377,0.6667,0.0377,0.6667,0.0377,0.9580,0.0549
ZOOKEEPER-365,apachejit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2821,0.1855,0.0000,0.0000,0.0000,0.0000,0.0116,0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0588,0.0011,1.0000,0.2141,0.0408,0.0117,0.2588,0.1907,0.0000,0.0000,0.0392,0.0114,1.0000,0.0202,0.9358,0.1106,0.0784,0.0228,1.0000,0.0515,0.0000,0.0000
ZOOKEEPER-384,apachejit_ZooKeeper,0.0,1.0000,0.0185,0.1667,0.0031,0.2973,0.1904,0.0000,0.0000,0.1429,0.0026,0.0205,0.0057,0.2887,0.0053,0.2857,0.0053,0.3333,0.0062,0.1000,0.0019,1.0000,0.2040,0.0625,0.0096,0.2737,0.1787,0.0000,0.0000,0.0588,0.0092,1.0000,0.0212,0.2357,0.0226,0.1176,0.0184,0.2500,0.0347,0.0814,0.0015
ZOOKEEPER-380,apachejit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2692,0.2000,0.0000,0.0000,0.0000,0.0000,0.0104,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8660,0.2942,0.0545,0.0142,0.2585,0.1864,0.0000,0.0000,0.0517,0.0138,1.0000,0.0203,0.0860,0.0224,0.1034,0.0276,0.1765,0.0390,0.0000,0.0000
ZOOKEEPER-386,apachejit_ZooKeeper,1.0,1.0000,0.0501,0.1250,0.0055,0.3333,0.1812,0.0000,0.0000,0.1111,0.0050,0.0096,0.0064,0.2236,0.0105,0.2222,0.0101,0.2500,0.0139,0.0000,0.0000,1.0000,0.2391,0.0323,0.0098,0.2129,0.1460,0.0000,0.0000,0.0313,0.0096,1.0000,0.0204,0.0553,0.0160,0.0625,0.0193,0.1429,0.0275,0.0000,0.0000
ZOOKEEPER-36,apachejit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.4762,0.1714,0.0000,0.0000,0.0000,0.0000,0.0139,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0476,0.0009,1.0000,0.0727,0.5000,0.0364,0.9664,0.1905,0.0000,0.0000,0.3333,0.0242,1.0000,0.0290,0.6667,0.0485,0.6667,0.0485,0.6667,0.0485,0.9664,0.0707
ZOOKEEPER-391,apachejit_ZooKeeper,0.0,1.0000,0.1019,0.1000,0.0095,0.2941,0.1917,0.0000,0.0000,0.0909,0.0087,0.0090,0.0050,0.1826,0.0175,0.1818,0.0175,0.2000,0.0185,0.0980,0.0018,1.0000,0.1430,0.1111,0.0057,0.2857,0.1710,0.0000,0.0000,0.1000,0.0054,1.0000,0.0211,0.2041,0.0126,0.2000,0.0109,0.2500,0.0223,0.0000,0.0000
ZOOKEEPER-400,apachejit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.3103,0.2166,0.0000,0.0000,0.0000,0.0000,0.0381,0.0064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2228,0.0561,0.0076,0.2640,0.1630,0.0000,0.0000,0.0531,0.0075,1.0000,0.0369,0.0857,0.0148,0.1062,0.0149,0.1667,0.0275,0.0000,0.0000
ZOOKEEPER-94,apachejit_ZooKeeper,1.0,1.0000,0.0536,0.1000,0.0049,0.2708,0.1820,0.0000,0.0000,0.0909,0.0045,0.0075,0.0045,0.3162,0.0127,0.1818,0.0090,0.2500,0.0115,0.0000,0.0000, , , , , , , , , , , , , , , , , , , , 
ZOOKEEPER-405,apachejit_ZooKeeper,0.0,1.0000,0.0451,0.1667,0.0063,0.3953,0.1958,0.0000,0.0000,0.1429,0.0055,0.0091,0.0050,0.3162,0.0116,0.2857,0.0110,0.5000,0.0158,0.0000,0.0000,1.0000,0.3309,0.1364,0.0179,0.2857,0.1755,0.0000,0.0000,0.1200,0.0170,1.0000,0.0362,0.2546,0.0337,0.2400,0.0339,0.2727,0.0615,0.0000,0.0000
ZOOKEEPER-345,apachejit_ZooKeeper,1.0,0.7071,0.0120,0.0714,0.0012,0.2927,0.1606,0.0000,0.0000,0.0667,0.0011,0.0072,0.0054,0.1508,0.0026,0.1333,0.0023,0.2500,0.0042,0.0000,0.0000,0.9129,0.2704,0.1481,0.0195,0.2791,0.1706,0.0000,0.0000,0.1290,0.0184,1.0000,0.0365,0.2910,0.0409,0.2581,0.0368,0.2857,0.0622,0.0581,0.0010
ZOOKEEPER-410,apachejit_ZooKeeper,1.0,1.0000,0.0847,0.4286,0.0150,0.5278,0.2061,0.0000,0.0000,0.3000,0.0120,0.0130,0.0053,0.6000,0.0245,0.6000,0.0239,0.6000,0.0288,0.1277,0.0040,0.0000,0.0000,0.0000,0.0000,0.2430,0.1368,0.0000,0.0000,0.0000,0.0000,1.0000,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ZOOKEEPER-407,apachejit_ZooKeeper,1.0,1.0000,0.0678,0.4286,0.0133,0.5278,0.1839,0.0000,0.0000,0.3000,0.0104,0.0130,0.0051,0.6000,0.0214,0.6000,0.0208,0.6000,0.0254,0.0694,0.0012,1.0000,0.1763,0.0395,0.0085,0.2409,0.1798,0.0000,0.0000,0.0380,0.0083,1.0000,0.0359,0.1400,0.0174,0.0759,0.0165,0.1667,0.0246,0.0000,0.0000
ZOOKEEPER-385,apachejit_ZooKeeper,0.0,1.0000,0.0167,0.1250,0.0021,0.3750,0.2107,0.0000,0.0000,0.1111,0.0019,0.0078,0.0052,0.2236,0.0037,0.2222,0.0037,0.2500,0.0042,0.0625,0.0016,0.3780,0.0089,0.0164,0.0005,0.2979,0.1261,0.0000,0.0000,0.0161,0.0005,1.0000,0.0352,0.0457,0.0014,0.0323,0.0010,0.0625,0.0021,0.0000,0.0000
ZOOKEEPER-192,apachejit_ZooKeeper,0.0,1.0000,0.0333,0.0714,0.0024,0.3226,0.2153,0.0000,0.0000,0.0667,0.0022,0.0231,0.0051,0.1336,0.0045,0.1333,0.0044,0.1429,0.0048,0.0000,0.0000,1.0000,0.1629,0.0714,0.0068,0.2663,0.1952,0.0000,0.0000,0.0667,0.0066,1.0000,0.0353,0.1352,0.0131,0.1333,0.0131,0.1579,0.0194,0.0000,0.0000
