RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_Levenshtein_Title,AvgSimilarity_Levenshtein_Title,MaxSimilarity_ExactMatch_Title,AvgSimilarity_ExactMatch_Title,MaxSimilarity_CommonTokenOverlap_Title,AvgSimilarity_CommonTokenOverlap_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_BagOfWords_Cosine_Title,AvgSimilarity_BagOfWords_Cosine_Title,MaxSimilarity_DiceCoefficient_Title,AvgSimilarity_DiceCoefficient_Title,MaxSimilarity_OverlapCoefficient_Title,AvgSimilarity_OverlapCoefficient_Title,MaxSimilarity_Hamming_Title,AvgSimilarity_Hamming_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_Levenshtein_Text,AvgSimilarity_Levenshtein_Text,MaxSimilarity_ExactMatch_Text,AvgSimilarity_ExactMatch_Text,MaxSimilarity_CommonTokenOverlap_Text,AvgSimilarity_CommonTokenOverlap_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text,MaxSimilarity_BagOfWords_Cosine_Text,AvgSimilarity_BagOfWords_Cosine_Text,MaxSimilarity_DiceCoefficient_Text,AvgSimilarity_DiceCoefficient_Text,MaxSimilarity_OverlapCoefficient_Text,AvgSimilarity_OverlapCoefficient_Text,MaxSimilarity_Hamming_Text,AvgSimilarity_Hamming_Text
ZOOKEEPER-204,leveragingjit_ZooKeeper,1.0,0.7071,0.0442,0.1000,0.0063,0.3333,0.2284,0.0000,0.0000,0.0909,0.0057,0.0090,0.0049,0.1826,0.0114,0.1818,0.0114,0.2000,0.0125,0.0000,0.0000,1.0000,0.3526,0.0645,0.0137,0.2767,0.1942,0.0000,0.0000,0.0606,0.0132,1.0000,0.0645,0.3592,0.0648,0.1212,0.0264,1.0000,0.0966,0.0000,0.0000
ZOOKEEPER-232,leveragingjit_ZooKeeper,0.0,1.0000,0.0588,0.0909,0.0053,0.3148,0.2190,0.0000,0.0000,0.0833,0.0049,0.0101,0.0048,0.1667,0.0098,0.1667,0.0098,0.1667,0.0098,0.0741,0.0076, , , , , , , , , , , , , , , , , , , , 
ZOOKEEPER-64,leveragingjit_ZooKeeper,0.0,1.0000,0.0588,0.1000,0.0059,0.2885,0.2049,0.0000,0.0000,0.0909,0.0053,0.0065,0.0046,0.1826,0.0107,0.1818,0.0107,0.2000,0.0118,0.0000,0.0000,1.0000,0.2869,0.0488,0.0127,0.2768,0.1673,0.0000,0.0000,0.0465,0.0123,1.0000,0.0611,0.1441,0.0320,0.0930,0.0246,0.1429,0.0462,0.0000,0.0000
ZOOKEEPER-249,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2273,0.1567,0.0000,0.0000,0.0000,0.0000,0.0086,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4009,0.0444,0.0213,0.0021,0.2093,0.1437,0.0000,0.0000,0.0208,0.0021,1.0000,0.0608,0.0912,0.0090,0.0417,0.0042,0.6667,0.0588,0.0000,0.0000
ZOOKEEPER-248,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2667,0.2069,0.0000,0.0000,0.0000,0.0000,0.0067,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5774,0.0340,0.0192,0.0011,0.2617,0.1762,0.0000,0.0000,0.0189,0.0011,1.0000,0.0613,0.0423,0.0025,0.0377,0.0022,0.0769,0.0045,0.0000,0.0000
ZOOKEEPER-241,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2857,0.1967,0.0000,0.0000,0.0000,0.0000,0.0069,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0034,1.0000,0.2236,0.0359,0.0135,0.2108,0.1250,0.0000,0.0000,0.0347,0.0132,1.0000,0.0605,0.9908,0.1435,0.0694,0.0264,1.0000,0.0932,0.0000,0.0000
ZOOKEEPER-251,leveragingjit_ZooKeeper,0.0,1.0000,0.1176,0.1250,0.0139,0.3929,0.2206,0.0000,0.0000,0.1111,0.0124,0.0098,0.0050,0.2236,0.0249,0.2222,0.0248,0.2500,0.0265,0.0000,0.0000,1.0000,0.2137,0.0449,0.0134,0.1981,0.0716,0.0000,0.0000,0.0429,0.0130,1.0000,0.0606,0.9977,0.1443,0.0859,0.0261,1.0000,0.1145,0.0000,0.0000
ZOOKEEPER-250,leveragingjit_ZooKeeper,0.0,1.0000,0.0588,0.1000,0.0059,0.2885,0.2107,0.0000,0.0000,0.0909,0.0053,0.0086,0.0046,0.1890,0.0111,0.1818,0.0107,0.2500,0.0147,0.0000,0.0000,0.2462,0.0145,0.0068,0.0004,0.2539,0.1647,0.0000,0.0000,0.0068,0.0004,1.0000,0.0613,0.0255,0.0015,0.0136,0.0008,0.0714,0.0042,0.0000,0.0000
ZOOKEEPER-230,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2000,0.1430,0.0000,0.0000,0.0000,0.0000,0.0098,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2970,0.0787,0.0159,0.2892,0.1668,0.0000,0.0000,0.0729,0.0152,1.0000,0.0606,0.1570,0.0424,0.1458,0.0305,0.1750,0.0437,0.0000,0.0000
ZOOKEEPER-225,leveragingjit_ZooKeeper,0.0,0.7071,0.1172,0.0769,0.0133,0.3333,0.2279,0.0000,0.0000,0.0714,0.0123,0.0097,0.0045,0.1491,0.0255,0.1429,0.0246,0.2000,0.0333,0.0000,0.0000,0.8165,0.3130,0.0500,0.0168,0.2806,0.1972,0.0000,0.0000,0.0476,0.0162,1.0000,0.0610,0.1124,0.0392,0.0952,0.0324,0.1304,0.0438,0.0000,0.0000
ZOOKEEPER-246,leveragingjit_ZooKeeper,1.0,1.0000,0.1176,0.1000,0.0112,0.2750,0.1882,0.0000,0.0000,0.0909,0.0102,0.0076,0.0048,0.1826,0.0205,0.1818,0.0205,0.2000,0.0216,0.0000,0.0000,1.0000,0.3541,0.0673,0.0198,0.2469,0.1549,0.0000,0.0000,0.0631,0.0191,1.0000,0.0606,0.1031,0.0457,0.1261,0.0382,1.0000,0.1147,0.0000,0.0000
ZOOKEEPER-256,leveragingjit_ZooKeeper,0.0,1.0000,0.0556,0.0833,0.0046,0.3000,0.1935,0.0000,0.0000,0.0769,0.0043,0.0061,0.0045,0.1543,0.0086,0.1538,0.0085,0.1667,0.0093,0.0000,0.0000,1.0000,0.1497,0.0385,0.0047,0.3193,0.1567,0.0000,0.0000,0.0370,0.0045,1.0000,0.0582,0.0745,0.0091,0.0741,0.0091,0.0833,0.0185,0.0500,0.0028
ZOOKEEPER-214,leveragingjit_ZooKeeper,0.0,1.0000,0.0948,0.0833,0.0089,0.2609,0.2005,0.0000,0.0000,0.0769,0.0082,0.0072,0.0043,0.1581,0.0168,0.1538,0.0165,0.2000,0.0204,0.0000,0.0000,1.0000,0.2939,0.0385,0.0140,0.2648,0.1894,0.0000,0.0000,0.0370,0.0136,1.0000,0.0575,0.0714,0.0266,0.0741,0.0273,0.1250,0.0428,0.0000,0.0000
ZOOKEEPER-265,leveragingjit_ZooKeeper,0.0,1.0000,0.0556,0.1111,0.0062,0.3019,0.2051,0.0000,0.0000,0.1000,0.0056,0.0076,0.0046,0.2000,0.0111,0.2000,0.0111,0.2000,0.0111,0.0000,0.0000,1.0000,0.2092,0.0556,0.0094,0.2798,0.1620,0.0000,0.0000,0.0526,0.0091,1.0000,0.0578,0.2227,0.0243,0.1053,0.0181,0.2500,0.0463,0.0000,0.0000
ZOOKEEPER-135,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2424,0.1917,0.0000,0.0000,0.0000,0.0000,0.0091,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1708,0.0769,0.0068,0.2632,0.1766,0.0000,0.0000,0.0714,0.0064,1.0000,0.0581,0.1350,0.0164,0.1429,0.0129,0.2308,0.0299,0.0000,0.0000
ZOOKEEPER-234,leveragingjit_ZooKeeper,1.0,0.7071,0.0372,0.0625,0.0033,0.2619,0.2155,0.0000,0.0000,0.0588,0.0031,0.0075,0.0044,0.1231,0.0065,0.1176,0.0062,0.1667,0.0088,0.0000,0.0000,1.0000,0.2759,0.0625,0.0159,0.2031,0.1618,0.0000,0.0000,0.0588,0.0153,1.0000,0.0546,0.8750,0.1234,0.1176,0.0307,1.0000,0.0987,0.0000,0.0000
ZOOKEEPER-259,leveragingjit_ZooKeeper,1.0,1.0000,0.1797,0.1000,0.0175,0.3485,0.2315,0.0000,0.0000,0.0909,0.0161,0.0071,0.0044,0.2357,0.0362,0.1818,0.0322,0.5000,0.0588,0.0000,0.0000,0.7071,0.1173,0.0339,0.0050,0.2781,0.1679,0.0000,0.0000,0.0328,0.0049,1.0000,0.0547,0.0742,0.0107,0.0656,0.0098,0.1250,0.0197,0.0000,0.0000
ZOOKEEPER-268,leveragingjit_ZooKeeper,0.0,1.0000,0.0500,0.0714,0.0036,0.2593,0.1935,0.0000,0.0000,0.0667,0.0033,0.0111,0.0047,0.1361,0.0068,0.1333,0.0067,0.1667,0.0083,0.0976,0.0049,1.0000,0.2581,0.0465,0.0112,0.1824,0.0782,0.0000,0.0000,0.0444,0.0109,1.0000,0.0518,0.9980,0.1697,0.0889,0.0218,1.0000,0.0822,0.0000,0.0000
ZOOKEEPER-267,leveragingjit_ZooKeeper,0.0,1.0000,0.0500,0.0833,0.0042,0.2763,0.2207,0.0000,0.0000,0.0769,0.0038,0.0081,0.0048,0.1581,0.0079,0.1538,0.0077,0.2000,0.0100,0.0000,0.0000,0.8660,0.2629,0.0612,0.0183,0.3178,0.2010,0.0000,0.0000,0.0577,0.0175,1.0000,0.0519,0.2444,0.0551,0.1154,0.0350,0.1364,0.0453,0.0000,0.0000
ZOOKEEPER-263,leveragingjit_ZooKeeper,0.0,1.0000,0.0500,0.0769,0.0038,0.3492,0.2284,0.0000,0.0000,0.0714,0.0036,0.0247,0.0053,0.1443,0.0072,0.1429,0.0071,0.1667,0.0083,0.0000,0.0000,1.0000,0.2512,0.0631,0.0156,0.2444,0.1676,0.0000,0.0000,0.0593,0.0150,1.0000,0.0517,0.1163,0.0298,0.1186,0.0299,0.1364,0.0426,0.0000,0.0000
ZOOKEEPER-275,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2727,0.1808,0.0000,0.0000,0.0000,0.0000,0.0091,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7071,0.3182,0.0403,0.0152,0.2444,0.1321,0.0000,0.0000,0.0387,0.0147,1.0000,0.0517,0.1070,0.0315,0.0774,0.0295,0.1500,0.0702,0.0000,0.0000
ZOOKEEPER-272,leveragingjit_ZooKeeper,0.0,0.7071,0.0354,0.1000,0.0050,0.3077,0.1988,0.0000,0.0000,0.0909,0.0045,0.0093,0.0052,0.1826,0.0091,0.1818,0.0091,0.2000,0.0100,0.0769,0.0051,1.0000,0.3866,0.0441,0.0117,0.2861,0.1872,0.0000,0.0000,0.0423,0.0114,1.0000,0.0519,0.3162,0.0630,0.0845,0.0228,1.0000,0.0770,0.0000,0.0000
ZOOKEEPER-276,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2564,0.1757,0.0000,0.0000,0.0000,0.0000,0.0112,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7348,0.1332,0.0169,0.0032,0.2685,0.1794,0.0000,0.0000,0.0167,0.0032,1.0000,0.0518,0.1177,0.0139,0.0333,0.0064,0.0455,0.0085,0.0000,0.0000
ZOOKEEPER-16,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2308,0.1841,0.0000,0.0000,0.0000,0.0000,0.0097,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1629,0.5000,0.0754,0.9580,0.2474,0.0000,0.0000,0.3333,0.0504,1.0000,0.0730,0.6667,0.1015,0.6667,0.1007,0.6667,0.1167,0.9580,0.0975
ZOOKEEPER-215,leveragingjit_ZooKeeper,1.0,1.0000,0.0476,0.1111,0.0053,0.2653,0.2063,0.0000,0.0000,0.1000,0.0048,0.0070,0.0052,0.2041,0.0097,0.2000,0.0095,0.2500,0.0119,0.0000,0.0000,1.0000,0.2379,0.0366,0.0099,0.2596,0.1905,0.0000,0.0000,0.0353,0.0097,1.0000,0.0493,0.2106,0.0391,0.0706,0.0194,0.1000,0.0267,0.0000,0.0000
ZOOKEEPER-252,leveragingjit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.2679,0.1893,0.0000,0.0000,0.0000,0.0000,0.0080,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3320,0.0570,0.0159,0.2368,0.1431,0.0000,0.0000,0.0539,0.0155,1.0000,0.0494,0.1962,0.0465,0.1079,0.0310,0.2500,0.0728,0.0000,0.0000
ZOOKEEPER-286,leveragingjit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.2500,0.2010,0.0000,0.0000,0.0000,0.0000,0.0084,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.0057,1.0000,0.2205,0.0784,0.0096,0.2798,0.1808,0.0000,0.0000,0.0727,0.0092,1.0000,0.0479,0.2652,0.0302,0.1455,0.0184,0.2857,0.0403,0.0000,0.0000
ZOOKEEPER-231,leveragingjit_ZooKeeper,1.0,0.0000,0.0000,0.0000,0.0000,0.3030,0.1666,0.0000,0.0000,0.0000,0.0000,0.0132,0.0085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0027,1.0000,0.2697,0.0652,0.0122,0.2949,0.1610,0.0000,0.0000,0.0612,0.0117,1.0000,0.0462,0.1761,0.0307,0.1224,0.0234,0.3333,0.0586,0.0000,0.0000
ZOOKEEPER-289,leveragingjit_ZooKeeper,0.0,1.0000,0.1074,0.1000,0.0109,0.4390,0.2103,0.0000,0.0000,0.0909,0.0100,0.0080,0.0048,0.1826,0.0202,0.1818,0.0201,0.2000,0.0222,0.0488,0.0020,1.0000,0.0837,0.0435,0.0029,0.2653,0.1437,0.0000,0.0000,0.0417,0.0028,1.0000,0.0448,0.0811,0.0057,0.0833,0.0056,0.1250,0.0156,0.0000,0.0000
ZOOKEEPER-291,leveragingjit_ZooKeeper,0.0,1.0000,0.1545,0.0833,0.0122,0.2899,0.2140,0.0000,0.0000,0.0769,0.0114,0.0085,0.0047,0.1581,0.0231,0.1538,0.0227,0.2000,0.0274,0.0000,0.0000,1.0000,0.1179,0.0435,0.0044,0.3134,0.1963,0.0000,0.0000,0.0417,0.0042,1.0000,0.0439,0.0692,0.0084,0.0833,0.0084,0.1250,0.0158,0.0000,0.0000
ZOOKEEPER-302,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.3214,0.1949,0.0000,0.0000,0.0000,0.0000,0.0066,0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2936,0.0455,0.0138,0.2248,0.1738,0.0000,0.0000,0.0435,0.0134,1.0000,0.0438,0.1220,0.0281,0.0870,0.0267,0.2000,0.0487,0.0000,0.0000
ZOOKEEPER-308,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2821,0.1753,0.0000,0.0000,0.0000,0.0000,0.0072,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0513,0.0043,1.0000,0.1003,0.0526,0.0055,0.3023,0.1624,0.0000,0.0000,0.0500,0.0053,1.0000,0.0444,0.0870,0.0101,0.1000,0.0106,0.1667,0.0226,0.0000,0.0000
ZOOKEEPER-326,leveragingjit_ZooKeeper,0.0,1.0000,0.0711,0.1000,0.0069,0.2917,0.2070,0.0000,0.0000,0.0909,0.0064,0.0086,0.0049,0.1826,0.0132,0.1818,0.0128,0.2000,0.0167,0.0000,0.0000,1.0000,0.1751,0.0339,0.0074,0.2369,0.1686,0.0000,0.0000,0.0328,0.0072,1.0000,0.0440,0.0787,0.0171,0.0656,0.0144,0.1333,0.0250,0.0000,0.0000
ZOOKEEPER-330,leveragingjit_ZooKeeper,0.0,1.0000,0.1839,0.1250,0.0181,0.3019,0.2143,0.0000,0.0000,0.1111,0.0166,0.0087,0.0045,0.2673,0.0353,0.2222,0.0332,0.5000,0.0480,0.0000,0.0000,0.7071,0.0990,0.0435,0.0045,0.3333,0.1626,0.0000,0.0000,0.0417,0.0043,1.0000,0.0443,0.1078,0.0113,0.0833,0.0087,0.2500,0.0313,0.0000,0.0000
ZOOKEEPER-334,leveragingjit_ZooKeeper,0.0,0.0000,0.0000,0.0000,0.0000,0.2679,0.1968,0.0000,0.0000,0.0000,0.0000,0.0093,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.0015,0.0000,0.0000,0.0000,0.0000,0.2308,0.1397,0.0000,0.0000,0.0000,0.0000,1.0000,0.0449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ZOOKEEPER-279,leveragingjit_ZooKeeper,0.0,1.0000,0.0833,0.0769,0.0060,0.2632,0.1877,0.0000,0.0000,0.0714,0.0056,0.0082,0.0046,0.1491,0.0115,0.1429,0.0112,0.2000,0.0143,0.0000,0.0000,0.7906,0.2068,0.0435,0.0115,0.2351,0.1548,0.0000,0.0000,0.0417,0.0112,1.0000,0.0435,0.1289,0.0263,0.0833,0.0224,0.1923,0.0363,0.0000,0.0000
ZOOKEEPER-341,leveragingjit_ZooKeeper,0.0,1.0000,0.0833,0.0909,0.0070,0.2951,0.1983,0.0000,0.0000,0.0833,0.0064,0.0085,0.0047,0.1690,0.0130,0.1667,0.0129,0.2000,0.0143,0.0000,0.0000,0.3333,0.0139,0.0085,0.0004,0.2660,0.1509,0.0000,0.0000,0.0084,0.0004,1.0000,0.0442,0.0457,0.0019,0.0168,0.0007,0.0909,0.0038,0.0000,0.0000
