Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
NUTCH;3;bdab7a0ac93ea7b9f801b42d54d1720c10df7e8d;1;1;1;0.0;20;12;0;196;NO;8;189;760;47;46.0;47;NO
NUTCH;3;15a31132847757a5c67b9ff9af3dfb8003395e27;1;1;1;0.0;25;0;5;187;NO;8;171;760;95;94.0;95;YES
NUTCH;3;443b6e1d602b68ce74dbeec8230046d670be7d55;2;0;2;0.0;16;8;0;215;NO;8;137;752;94;93.0;94;NO
NUTCH;3;1af59b89ee343955baeb885b5cdfdd331c2431e5;1;0;1;0.0;24;0;2;194;NO;8;11;744;39;38.0;39;YES
NUTCH;3;ea20d5be7a5b576a8ea3680d98f4450be69d9bd9;4;5;16;2.1476757852554895;3244;1182;1824;488;NO;8;109;744;45;44.0;45;YES
NUTCH;3;b796daa9f99bc3f660566747a693208c83319517;1;0;1;0.0;17;7;0;227;NO;8;140;744;93;92.0;93;YES
NUTCH;3;b4a1cd9b02f383ea93fb207293bb567d6eb12222;1;0;1;0.0;56;12;0;289;YES;8;311;736;92;91.0;92;NO
NUTCH;3;6cb57cb3bb602722837f75373cbd5b5cd0ea616c;1;0;1;0.0;2;0;0;363;NO;8;21;728;91;90.0;91;NO
NUTCH;3;f2b977b670aefff850597e68d964d33a738ac57d;1;0;1;0.0;2;0;0;178;NO;8;0;720;90;89.0;90;NO
NUTCH;3;f3f08f3c3a9a8c0e049a8c37b3d38ef7377f5069;1;0;1;0.0;3;0;1;653;YES;8;20;704;88;87.0;88;YES
NUTCH;3;d4778aa03495a1bf056716d53559e2265ae85e69;1;0;1;0.0;10;6;0;172;NO;8;3;696;87;86.0;87;YES
NUTCH;3;80de699678cc3b19c3657692c60583a9260b7bd4;1;0;1;0.0;3;1;0;442;NO;8;6;688;32;31.0;32;NO
NUTCH;3;4330eef160c9e5e48c89153f7cce90631c8e5c75;1;1;2;0.0;13;11;0;372;NO;8;6;688;38;37.0;38;YES
NUTCH;3;1e9b9fdd39d33b33430ef606b4ab4faee9a03ca3;1;0;1;0.0;9;3;0;113;NO;8;5;688;37;36.0;37;YES
NUTCH;3;dc37909510ee8fb18e97f5d42d925670b144cb12;2;0;2;0.0;337;333;0;134;NO;8;121;688;86;85.0;86;YES
NUTCH;3;f10cc3fc75f450f39ec2f5183e2177dd221b9e2d;1;0;1;0.0;33;0;3;224;NO;8;0;680;85;84.0;85;NO
NUTCH;3;a8765eb6a18493ce464caa22998ebe06d9b8cf50;1;0;1;0.0;33;3;0;221;NO;8;307;672;84;83.0;84;NO
NUTCH;3;37d3a9764c7da33c96657e83c3978f191ecdf603;14;6;14;2.584962500721156;1402;18;1372;771;NO;8;182;664;31;30.0;31;NO
NUTCH;3;b7f45e64fd7fec3ba29c0876196f7d36f960bb66;1;0;1;0.0;2;0;0;349;NO;8;4;664;83;82.0;83;YES
NUTCH;3;90a8c7aed5fa2b715c0be559e414b689e17f8d81;1;0;1;0.0;4;0;0;384;NO;8;1;656;35;34.0;35;YES
NUTCH;3;c4fd3dee5c9219b88488c5a9c2736ad84d4c3860;1;0;1;0.0;2;0;0;127;NO;8;1;656;34;33.0;34;YES
NUTCH;3;b11775690d5c4741e719fd9bfa4da799e3db52a0;15;1;15;1.6783898247235198;818;778;0;424;NO;8;22;656;33;32.0;33;YES
NUTCH;3;b8bd3f133b29d794833bdcffc1bfd0d41d421066;76;8;85;2.0626185192790434;19793;986;17563;2062;NO;8;150;656;32;31.0;32;YES
NUTCH;3;6555ac6fc4c79b3c1bfe62f7cdb407d465586eb0;8;4;8;2.430735727629593;100;37;7;304;NO;8;165;656;31;30.0;31;YES
NUTCH;3;bf560b191a49dd42aee43227ebba16845ff45f76;3;0;3;1.584962500721156;6;0;0;367;NO;8;4;656;30;29.0;30;YES
NUTCH;3;2860bf1440cb2875a91b5af30662e70ed28368f6;1;0;1;0.0;64;64;0;0;NO;8;0;656;44;43.0;44;NO
NUTCH;3;1ad3d39a601acc0f6f1d21de330ac382b2a42b3d;2;0;2;0.9709505944546686;134;115;9;255;NO;8;3;656;42;41.0;42;YES
NUTCH;3;5943b9f1d6f17c0c95ca169ac67b7da379d2bef8;190;4;192;3.682362826006565;23751;14359;7370;2062;NO;8;128;656;82;81.0;82;YES
NUTCH;3;9b2a1e9c86b6c219c9fbf1e2b6f39315d26e9bc3;6;6;6;1.0;46;0;42;281;NO;8;15;648;41;40.0;41;YES
NUTCH;3;21523b7fe722f0500c7107429ed3cee89541c602;25;16;28;4.451065799264088;221;110;3;604;YES;8;106;648;40;39.0;40;YES
NUTCH;3;9e141ad6b967ceb5ea87266eb1b059afa6af3055;8;4;8;2.7045348998193433;246;115;97;508;NO;8;190;648;39;38.0;39;YES
NUTCH;3;715725e17dcf387e00182aeb216a54f4598b84dd;1;0;1;0.0;18;10;0;341;NO;8;86;648;37;36.0;37;NO
NUTCH;3;d36226cac6e3c18202e3195b40a76391855818ba;6;0;6;1.383099991189334;95;60;1;406;NO;8;62;648;36;35.0;36;YES
NUTCH;3;4c8ab5a7b2b0b82883c951d3c09d7c5232354db8;7;7;7;2.6416041678685933;21;0;3;254;NO;8;0;648;35;34.0;35;NO
NUTCH;3;102d8dfa6e4e8748ecb1fa7f634bf88bd7a466ce;15;10;16;3.725916088924304;270;172;32;605;NO;8;110;648;34;33.0;34;YES
NUTCH;3;38e7f0a824b87c66cb414ca2bda94b9ecdd54175;1;0;1;0.0;2;0;0;346;NO;8;18;640;27;26.0;27;NO
NUTCH;3;8736631610a18ff2fb95bb290c2a14d6c4ada5e7;2;0;2;0.6343095546405662;75;0;25;241;NO;8;3;632;33;32.0;33;YES
NUTCH;3;803c48c49e083d11ded3c45af59caacab98932c2;3;0;3;0.5821234801200701;422;308;0;202;NO;8;3;632;32;31.0;32;YES
