Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
GROOVY;1;0a961254c3cadcf54ec173a9d430e385f7c9612d;2;0;2;0.9709505944546686;61;31;0;1264;NO;2;0;192;96;95.0;96;NO
GROOVY;1;d72a224aab439e2e2bcad6434c664c78eac58c0c;2;0;2;0.9852281360342516;38;14;10;614;NO;2;1;190;95;94.0;95;NO
GROOVY;1;bb2273b91f88397490f67e5be94c9eb9d2a741ad;5;0;5;0.8112781244591328;180;172;0;543;NO;2;3;188;94;93.0;94;NO
GROOVY;1;8aaa352a5ae8e0385b18518cecfcbb9574a0b3fd;1;0;1;0.0;1;0;1;1265;NO;2;0;184;92;91.0;92;NO
GROOVY;1;b85c6f0fd98dd3ced6276f2165db15c398aa5c54;3;0;3;1.195621781814628;90;38;0;1234;NO;2;3;182;91;90.0;91;NO
GROOVY;1;3144c0e9c7b76f1df693f16e982b1da451c42c2c;3;0;3;0.8553529129344399;73;2;3;546;NO;2;1;180;90;89.0;90;NO
GROOVY;1;ea7269bb5924fa4648abdeed59c241977da62ad6;1;0;1;0.0;15;0;9;1003;NO;2;13;178;43;42.0;43;NO
GROOVY;1;51ae3d70057882a98cc4b1d697d14c400b2f54ba;7;0;7;1.7609624596749829;132;74;0;1201;NO;2;6;178;89;88.0;89;NO
GROOVY;1;215f9d1348f0c7cb148ee8fa14cc8b637d81b524;2;0;2;0.8112781244591328;15;7;0;539;NO;2;0;176;88;87.0;88;NO
GROOVY;1;40f82da1eadd6d55ce0473f254bf7760fca6d3b4;5;0;5;0.0;116;106;0;1195;NO;2;3;174;87;86.0;87;NO
GROOVY;1;7444652de672344da40a46c6b7846f82aa8ee015;1;0;1;0.0;4;0;4;543;NO;2;0;172;86;85.0;86;NO
GROOVY;1;b1666e2150bc34e33fab0d3d83d1c1bf3249c62f;4;0;4;0.5032583347756457;61;21;4;535;NO;2;1;170;85;84.0;85;NO
GROOVY;1;57af1390271670c354511a8e949fa0629aa9b243;1;0;1;0.0;4;2;0;1193;NO;2;1;168;84;83.0;84;NO
GROOVY;1;a0ed26028c87342036eafb46d9e51d6d1dd0405d;2;0;2;0.8812908992306927;29;8;1;1332;NO;2;5;166;42;41.0;42;NO
GROOVY;1;ac25c02414dfa1ee48e0450f921fe95a677df7d3;1;0;1;0.0;27;15;0;1317;NO;2;0;156;41;40.0;41;NO
GROOVY;1;a30c3cc287de122be0d31cb7e974c063c74ac04d;3;0;3;1.0;141;137;0;1267;NO;2;1;156;39;38.0;39;NO
GROOVY;1;aafff1d384f611a66edd1b95108502c27789e2cc;4;0;4;0.0;65;65;0;1246;NO;2;7;156;37;36.0;37;NO
GROOVY;1;901b3294774cdd73c5591233f01a9b2f875310ae;1;0;1;0.0;7;0;7;1200;NO;2;0;156;78;77.0;78;NO
GROOVY;1;27b550493debc84f9b5584bab85018126c00e956;2;0;2;0.0;25;19;0;534;NO;2;1;154;77;76.0;77;NO
GROOVY;1;508ae5fd99ab1307043918ffd4b1c87de9af9f6f;1;0;1;0.0;43;43;0;812;NO;2;4;152;36;35.0;36;NO
GROOVY;1;e38d71166fc8cd7ebb7217fd4b7d7465a10b6d7c;2;0;2;0.5032583347756457;77;23;0;1177;NO;2;1;150;75;74.0;75;NO
GROOVY;1;d0f22e3e9bc9d5bba803c06b2953e95176685dc0;19;0;19;2.3770412370161598;492;336;0;1120;NO;2;6;144;72;71.0;72;NO
GROOVY;1;488bd06ca39a9b38166b173c14779eea761a9c8b;3;0;3;1.0713702041610322;273;187;0;1036;NO;2;1;140;70;69.0;70;NO
GROOVY;1;c4eeee65c9e525b823a407ecae31219f3328241c;7;0;7;1.0;470;454;0;486;NO;2;5;138;69;68.0;69;NO
GROOVY;1;ecce4047414cafb254541307247c8d9101646609;2;0;2;0.0;32;24;0;1015;NO;2;0;136;68;67.0;68;NO
GROOVY;1;3a0e164308dbf76322cc7473f6181694ca7e4867;2;0;2;0.9182958340544896;22;16;0;1015;NO;2;1;134;67;66.0;67;NO
GROOVY;1;cd84934930f011c6787c0cf52be437db18d88656;1;0;1;0.0;1;0;1;165;NO;2;0;128;64;63.0;64;NO
GROOVY;1;3ebd65a22530b0a8216ad4457d1ee6a8108cbe1c;3;0;3;0.41381685030363374;32;8;0;478;NO;2;3;126;63;62.0;63;NO
GROOVY;1;2033d90b48c1be062033f5c7548cdd0f0c87dc1b;6;0;6;1.0;42;36;2;1009;NO;2;4;124;62;61.0;62;NO
GROOVY;1;acdd96311f3ed570443e8ff839606b0c1bcd4666;4;0;4;1.4108478748063635;77;41;0;973;NO;2;2;122;61;60.0;61;NO
GROOVY;1;c8d36fce6c447b6a861d929e6fd222bd621f532c;1;0;1;0.0;4;0;4;800;NO;2;0;118;35;34.0;35;NO
GROOVY;1;9fa095a4774516bba3a725246afdc8b7d44ccbd9;2;0;2;0.9182958340544896;50;44;0;1169;NO;2;2;118;34;33.0;34;NO
GROOVY;1;5bc34028c9e802c2219c670dbabfb7aebb91584e;1;0;1;0.0;4;4;0;785;NO;2;0;118;59;58.0;59;NO
GROOVY;1;1118237196e19816492fe64a21f6509c1c78d892;2;0;2;0.7918583525674836;123;39;0;940;NO;2;3;114;57;56.0;57;NO
GROOVY;1;f53518d75b28e0e796c2910fbeda51989233a5cf;1;0;1;0.0;64;64;0;0;NO;2;0;112;56;55.0;56;NO
GROOVY;1;1dc96b90f0612ad2642a415227379e02c48a4e5e;1;0;1;0.0;33;33;0;752;NO;2;5;110;33;32.0;33;NO
GROOVY;1;5a787ab2b618731249d84b9fe612924d27d5edfb;2;0;2;0.0;39;13;0;932;NO;2;2;110;55;54.0;55;NO
GROOVY;1;28fb7a567bcd349164067b330a4c3225894071e4;3;0;3;0.3372900666170139;105;73;0;866;NO;2;0;106;53;52.0;53;NO
GROOVY;1;0bb5a5fd890ad6ca46694555b208d3c30328e879;3;0;3;1.0;30;13;13;65;NO;2;1;104;32;31.0;32;NO
GROOVY;1;b8cd37938ed7a1779294f8f5da01b4e4675e9f9a;8;0;8;2.2608203181716595;58;21;9;845;NO;2;1;104;52;51.0;52;NO
GROOVY;1;44ef41e36b833081ab4a689170a4871ccabe7aaa;1;0;1;0.0;9;9;0;204;NO;2;2;102;51;50.0;51;NO
GROOVY;1;ea53eef5ce6a983fc8d35ccfe4bfeff0e6d9c65c;1;0;1;0.0;9;9;0;56;NO;2;2;100;50;49.0;50;NO
GROOVY;1;797fdd674036b65151138b10aecb475c8b26a9f5;3;0;3;0.0;129;73;2;847;NO;2;1;96;48;47.0;48;NO
GROOVY;1;198bddc586a97a05e26c146541bf46b7aade1730;2;0;2;0.0;48;48;0;1140;NO;2;1;92;31;30.0;31;NO
GROOVY;1;12326d101e800a711b95749eb5b4dafbbc3ffe37;1;0;1;0.0;2;0;0;230;NO;2;2;92;46;45.0;46;NO
GROOVY;1;3bf1171e37bb8e093687f4aa5cbd2e8009c1adaa;3;0;3;1.0;46;42;0;810;NO;2;1;88;44;43.0;44;NO
GROOVY;1;34d9b8096cbc92714295ce6c681bc8082934a399;2;0;2;0.0;111;43;0;907;NO;2;2;86;30;29.0;30;NO
GROOVY;1;f7ff091a963c69a24f554581e2d3444cee0b3877;4;0;4;0.0;87;87;0;804;NO;2;0;86;43;42.0;43;NO
GROOVY;1;76636a8b0f9ffc07cbb5dc758ed30d413a084c76;4;0;4;0.0;90;90;0;798;NO;2;0;84;42;41.0;42;NO
GROOVY;1;e2c6289ab695e2b52dc9dd67338a05142219fed3;1;0;1;0.0;65;65;0;0;NO;2;0;78;39;38.0;39;NO
GROOVY;1;4fb3f2922e3aef0c494c315241826a7c9cb8e371;1;0;1;0.0;58;58;0;359;NO;2;1;76;38;37.0;38;NO
GROOVY;1;d1963f1be79aeb0dca8aa012659f725e1ffc96f9;11;0;11;1.5862516322372209;134;70;0;778;NO;2;1;72;36;35.0;36;NO
GROOVY;1;f604e00970231c359771075b86642ea275c5bf1f;8;0;8;1.3316598747615735;478;278;106;818;NO;2;0;70;35;34.0;35;NO
GROOVY;1;eb885b0bdbf61bb0a8f37bc4dd4248c4beb9d2e3;1;0;1;0.0;4;0;4;1144;NO;2;0;68;29;28.0;29;NO
GROOVY;1;698df9f5b0816e05bbf97a390428f8ef94e0cdbf;6;0;6;1.0;74;66;0;1232;NO;2;0;68;28;27.0;28;NO
GROOVY;1;51286f1559f59473a50379eea8ac4e4fac34f0f1;2;0;2;0.0;71;71;0;1086;NO;2;0;68;27;26.0;27;NO
GROOVY;1;65f8c34b408ec4ca6ce16f35dfd47dbb100f978e;2;0;2;0.0;36;26;0;1085;NO;2;0;68;26;25.0;26;NO
GROOVY;1;45504114aa13670726bd204e29c3e5a8bdc356f4;3;0;3;0.9852281360342516;71;43;0;1220;NO;2;0;68;25;24.0;25;NO
GROOVY;1;e71542f9a8ed01a1ef4e21a53482a0fd2d54b62f;1;0;1;0.0;22;22;0;135;NO;2;0;64;32;31.0;32;NO
GROOVY;1;8dcc001e4e0cdc059daa0fd2e1ebcc1bd30bf222;5;0;5;0.0;182;182;0;812;NO;2;0;62;31;30.0;31;NO
GROOVY;1;d686ebbc47931e3063ce7202ade17327f12fb5d8;4;0;4;0.6954717793346741;116;14;0;806;NO;2;0;60;30;29.0;30;NO
GROOVY;1;9d244e987eb3611331b3cbebb1e936ae5e70862e;1;0;1;0.0;63;0;9;815;NO;2;0;58;29;28.0;29;NO
GROOVY;1;535bf948c749b427e8a1b0e87f4af2e80165fe60;3;0;3;0.0;52;42;0;795;NO;2;0;56;28;27.0;28;NO
GROOVY;1;af40753aee0a0369706de26c0ab8dd5c7bd0b95c;2;0;2;0.0;23;23;0;1056;NO;2;0;52;24;23.0;24;NO
GROOVY;1;a6ee72a353768d98a43c2f0bd3ac3b1546414b91;1;0;1;0.0;15;15;0;611;NO;2;0;52;23;22.0;23;NO
GROOVY;1;bbadbfd40824d8491df547a8b20f790830ee94a7;2;0;2;0.9182958340544896;8;2;0;1056;NO;2;0;52;22;21.0;22;NO
GROOVY;1;192543f43bf728e3ed887744fa0fcaf33dc460ed;2;0;2;1.0;4;0;0;1220;NO;2;0;52;21;20.0;21;NO
GROOVY;1;192b631e7be302ecde822546ba70a9853ddbda01;2;0;2;1.0;4;0;0;1220;NO;2;0;52;20;19.0;20;NO
GROOVY;1;422e8974e233d8e687d9be6bc5f75743478980be;1;0;1;0.0;10;10;0;599;NO;2;0;52;19;18.0;19;NO
GROOVY;1;f9687e8b03815eb10e960906263f058524e5b880;2;0;2;0.0;10;10;0;1215;NO;2;0;52;26;25.0;26;NO
GROOVY;1;6ba7af92409900eb55e0dd46c9b71ea535357feb;3;0;3;0.8112781244591328;58;45;5;603;NO;2;0;50;25;24.0;25;NO
GROOVY;1;8b51c36c2360acfbbe7b2b572121f6d447b82a07;1;0;1;0.0;4;4;0;70;NO;2;0;48;24;23.0;24;NO
GROOVY;1;1b3f8b9f8a7432daa6f9b49f4a703fa1097e96c4;2;0;2;0.0;24;18;0;1056;NO;2;0;46;17;16.0;17;NO
GROOVY;1;82661774a6c5e65d33ab2e7f3c830026c0556f4d;6;0;6;1.851226815897192;113;79;0;1200;NO;2;0;46;16;15.0;16;NO
GROOVY;1;e7619d322d9d735e947756cf5c87917e1e7921b2;6;0;6;0.0;39;37;0;789;NO;2;0;46;23;22.0;23;NO
GROOVY;1;b9a41b6d1eb59897187c91fbb45526ef347fdeae;1;0;1;0.0;42;42;0;954;NO;2;0;44;15;14.0;15;NO
GROOVY;1;87578c39d8d55b8eab63b497391eed80b50120f4;1;0;1;0.0;33;33;0;921;NO;2;0;44;14;13.0;14;NO
GROOVY;1;fae44a3dbc26273587a40250d4fa94ff8b2c22a9;1;0;1;0.0;2;2;0;869;NO;2;0;44;13;12.0;13;NO
GROOVY;1;a93ff66772451264ef054ed19e98448d3f01953b;1;0;1;0.0;5;0;1;870;NO;2;0;44;12;11.0;12;NO
GROOVY;1;8169b159895f5f727287f6dff351e61569d03f48;1;0;1;0.0;78;78;0;0;NO;2;0;44;22;21.0;22;NO
GROOVY;1;a322a829a586cf03685152f06cc7025d66062202;1;0;1;0.0;58;58;0;812;NO;2;0;42;11;10.0;11;NO
GROOVY;1;408b29851d7bbe4d343340832297e4be7e0c5578;120;0;120;0.0;18816;18816;0;0;NO;2;0;40;20;19.0;20;YES
GROOVY;2;860aa48934ac3eb2f6c0ec10fec7637e31ee73c2;2;0;2;1.0;6;2;0;164;NO;5;26;1795;359;358.0;359;NO
GROOVY;2;4278af862f0ae4b4ab6f0020f685f858bc1c3d32;1;0;1;0.0;18;2;0;1296;NO;5;0;1765;353;352.0;353;NO
GROOVY;2;be0f73d1bb387dc332a95c34a5729ec99bb028c1;1;0;1;0.0;3;3;0;1293;NO;5;0;1760;352;351.0;352;NO
GROOVY;2;8d9486a6a4cad4d82a114f9eb9b1a8e519e5ef0a;1;0;1;0.0;2;0;0;1293;NO;5;0;1755;351;350.0;351;NO
GROOVY;2;de00ef804f07e9766778a067cd027c4e535809bd;2;0;2;0.6500224216483541;38;26;0;1971;NO;5;3;1750;350;349.0;350;NO
GROOVY;2;de27fbac946ae7def5c35a0bd06638fdd5ce5df5;3;0;3;0.0;267;265;0;164;NO;5;17;1740;348;347.0;348;NO
GROOVY;2;5c5d18d3b036d83088dc8d4fd2ddd1420051442f;7;0;7;2.3054913181980154;155;7;2;543;NO;5;37;1735;347;346.0;347;NO
GROOVY;2;a9bc5a3c070194738349267bf5fdf6721ca2195e;4;0;4;0.771825118936911;170;74;6;2374;NO;5;14;1730;346;345.0;346;NO
GROOVY;2;3afcde4cd4acbd0776dc2ca23e529b5548f79e59;2;0;2;0.0;10;10;0;125;NO;5;8;1720;344;343.0;344;NO
GROOVY;2;1813dc2459063d9548ee295f069d94cc95c10556;4;0;4;1.3787834934861756;57;36;7;2381;NO;5;2;1710;342;341.0;342;NO
GROOVY;2;f7cee8ccfa17061d7b695a767339d5c9c17cdab8;2;0;2;0.0;63;59;0;990;NO;5;4;1705;341;340.0;341;NO
GROOVY;2;b2c047499c964c2f1b284ae33526b8b4aac47740;10;0;10;2.192005835492107;142;113;3;2380;NO;5;13;1695;339;338.0;339;NO
GROOVY;2;368a557eb48aca8bb82c442996f5a424926e0e23;3;0;3;0.9709505944546686;67;47;0;2359;NO;5;4;1690;338;337.0;338;NO
GROOVY;2;a679fefd52e988c6a12b480b0ea17d0e7deb7e53;1;0;1;0.0;10;0;0;84;NO;5;0;1680;336;335.0;336;NO
GROOVY;2;fd3c17b5f60d402ba42a72a49ed71cf21d179fec;3;0;3;0.7345299214394703;46;18;0;2358;NO;5;0;1675;335;334.0;335;NO
GROOVY;2;8174082962d2d29cd1dc67593b7e05a26f41faa7;4;0;4;1.3512274809529559;93;45;0;2350;NO;5;5;1670;334;333.0;334;NO
GROOVY;2;90519817e9f921732cbc967f5153490461719f02;1;0;1;0.0;23;15;0;2335;NO;5;0;1660;332;331.0;332;NO
GROOVY;2;5d8b2c825ee3891619957b8ce4480ae1870fe825;2;0;2;0.9182958340544896;31;25;0;2310;NO;5;3;1650;330;329.0;330;NO
GROOVY;2;50ed1b25233958cdafcab4b74daec840fc85b964;1;0;1;0.0;3;3;0;44;NO;5;73;1640;328;327.0;328;NO
GROOVY;2;5ac9a33faaf8fbe776b46f105ff83b017aab9102;2;0;2;0.0;104;11;13;2299;NO;5;0;1635;327;326.0;327;NO
GROOVY;2;abb0b46e8d5c5b13b54afaa3c8da554ec0ec05b8;5;0;5;0.9852281360342516;162;136;12;2295;NO;5;2;1630;326;325.0;326;NO
GROOVY;2;ca8bdf1f5b05e37d9bc5114dbecd0c2f5f249a38;3;0;3;0.9182958340544896;29;21;2;2297;NO;5;2;1625;22;21.0;22;NO
GROOVY;2;d69794074f8f64351d462d4c9d0f210bc0336c5e;2;0;2;0.4394969869215134;56;34;0;971;NO;5;11;1625;325;324.0;325;NO
GROOVY;2;cfa54c7b249835858bfb99271d54a190f008468e;2;0;2;1.0;22;4;10;307;NO;5;3;1620;21;20.0;21;NO
GROOVY;2;fd35ea583ef4636d97eccf6318babd7111a10e4d;6;0;6;1.8933954652690577;243;83;0;2278;NO;5;3;1620;19;18.0;19;NO
GROOVY;2;8b99b00f9639da751707e3e981266b996486ec73;1;0;1;0.0;12;0;2;1130;NO;5;0;1615;323;322.0;323;NO
GROOVY;2;a33d645f00add6f8a5d8830be164a50f86c5101a;6;0;6;1.8333208226910545;349;191;114;307;NO;5;26;1610;322;321.0;322;NO
GROOVY;2;7ffad90311476c92a2751b0c58c488e69179a47f;3;0;3;0.8710241897828374;145;66;13;185;NO;5;23;1605;18;17.0;18;NO
GROOVY;2;7c547789a04cfde0ad46d69dc76da31ad989587a;2;0;2;0.0;38;36;0;2262;NO;5;6;1600;320;319.0;320;NO
GROOVY;2;6d71ff5d798fa90368803dc27b4363f92a1ec2b9;1;0;1;0.0;17;13;0;138;NO;5;0;1590;318;317.0;318;NO
GROOVY;2;9e0c233050a0866b1197ce476e057d33914a6442;2;0;2;0.930586129131993;171;67;0;1924;NO;5;3;1580;316;315.0;316;NO
GROOVY;2;ff909c53cad676c41a29bfa59df32da6dfb325b8;1;0;1;0.0;349;349;0;0;NO;5;0;1565;313;312.0;313;NO
GROOVY;2;6eaee4cf06cca1723afc948448d5b3cb6bfb7bcb;1;0;1;0.0;6;0;0;371;NO;5;4;1560;312;311.0;312;NO
GROOVY;2;981b3246d40d20f1f9da78d27f18049051f17848;2;0;2;0.0;16;16;0;295;NO;5;1;1540;308;307.0;308;NO
GROOVY;2;e7d1a23e85ed71782b5b883f92fa7dd472fe6919;1;0;1;0.0;2;0;0;2262;NO;5;0;1530;306;305.0;306;NO
GROOVY;2;77a56120a15aba8b45ed2b3095a7ec7591762af5;1;0;1;0.0;2;0;0;71;NO;5;47;1525;305;304.0;305;NO
GROOVY;2;1c28aa552661e3299e43d927c441a553a97341e7;4;0;4;0.9709505944546686;58;28;0;2258;NO;5;1;1520;304;303.0;304;NO
GROOVY;3;ee5a833c565567940195c1ab6c79d4f19281b9bb;2;0;2;0.6500224216483541;45;33;0;1886;NO;6;2;3270;545;544.0;545;NO
GROOVY;3;6ae53eae9581358cd0de35207da48382d05639fc;2;0;2;0.0;191;83;0;2700;NO;6;1;3264;544;543.0;544;NO
GROOVY;3;8f2ff5e516984f8359c9ba7d9def1dfd15b62dd6;1;0;1;0.0;9;7;0;1007;NO;6;6;3252;542;541.0;542;NO
GROOVY;3;59dd60b9a3d5df90dc421749bd30c1702f09571f;1;0;1;0.0;2;0;0;230;NO;6;0;3234;539;538.0;539;NO
GROOVY;3;dfd3521065924852443966bceff940c368285d8a;1;0;1;0.0;10;8;0;2174;NO;6;1;3216;536;535.0;536;NO
GROOVY;3;9bbae86af494c11bb35da91d1246db0764b011ba;2;0;2;0.8112781244591328;12;4;0;226;NO;6;25;3210;535;534.0;535;NO
GROOVY;3;e50d64ba9626942f552430c5f9d2a87e23257168;1;0;1;0.0;109;31;0;195;NO;6;17;3198;533;532.0;533;NO
GROOVY;3;b411eadf8a4fd1728975cf26948239c397ae11c7;1;0;1;0.0;118;78;0;2096;NO;6;0;3192;532;531.0;532;NO
GROOVY;3;c70a5d9febdfd9b16728d57335e18c39c24021ff;1;0;1;0.0;15;1;0;2095;NO;6;1;3186;531;530.0;531;NO
GROOVY;3;a2ef68dd251a22174fa9794f46094e1b482fa181;1;0;1;0.0;18;18;0;0;NO;6;0;3144;524;523.0;524;NO
GROOVY;3;f6f0a51e0aa087cdc477259b205be6c5e5cc9746;1;0;1;0.0;83;29;0;2066;NO;6;0;3132;522;521.0;522;NO
GROOVY;3;c3bfbf41ec305de3317d43cc288a420a86a3fe3a;12;0;12;0.656578402915352;1290;165;3;2689;NO;6;18;3126;521;520.0;521;YES
GROOVY;3;1d820fd3c36dec329fd8074aab2cdd9743d6a297;1;0;1;0.0;13;7;0;356;NO;6;3;3114;519;518.0;519;NO
GROOVY;3;3ca347c1f726cfc905f66b680752f2203ffb5ab8;1;0;1;0.0;34;0;8;1894;NO;6;0;3102;517;516.0;517;NO
GROOVY;3;0ad3b6245a913c4f893ff0fe80fbef93658ff33b;1;0;1;0.0;28;18;0;1876;NO;6;0;3096;516;515.0;516;NO
GROOVY;3;2377f44bdbad81045756971499d017046c743e1c;1;0;1;0.0;3;1;0;151;NO;6;12;3078;513;512.0;513;NO
GROOVY;3;43179a20d1fd45111158d5e4b4db1ddb3020d852;5;0;5;2.121928094887362;31;5;6;1882;NO;6;9;3072;512;511.0;512;YES
GROOVY;3;832454fdc480c9401e1dde430ef4c00cdf33ac3f;1;0;1;0.0;9;1;0;1881;NO;6;3;3066;511;510.0;511;NO
GROOVY;3;1273ba7b9ef16aa7445089087a086510e68bb29a;2;0;2;0.863120568566631;26;12;0;261;NO;6;8;3060;510;509.0;510;NO
GROOVY;3;a158598fe11f86d065700c347d63f23c4a7ce7ad;2;0;2;0.0;100;40;0;1178;NO;6;7;3054;509;508.0;509;NO
GROOVY;3;5be0ed3d8efb2819e6daaee792cefd62bff5fc51;1;0;1;0.0;4;0;0;151;NO;6;3;3048;508;507.0;508;NO
GROOVY;3;4b43cf989e80b0500b8485ee385ffebcda36b8f1;1;0;1;0.0;45;45;0;411;NO;6;5;3042;507;506.0;507;NO
GROOVY;3;bca40ac7fc5222f676bc6095dd7bb696de753558;2;0;2;1.0;20;12;0;2048;NO;6;3;3036;506;505.0;506;NO
GROOVY;3;8daf93419f5af6c8982eadddb3ac9a8c14078c6d;1;0;1;0.0;5;3;0;473;NO;6;3;3030;505;504.0;505;NO
GROOVY;3;54ce4309a02b537afe0b283e670e130c69afb402;5;0;5;0.381580488309163;122;54;0;1862;NO;6;0;3012;502;501.0;502;NO
GROOVY;3;d2c3e8c6b4237ca981524606f25442454b30faea;1;0;1;0.0;56;56;0;417;NO;6;0;3006;501;500.0;501;NO
GROOVY;3;a9d7d92018655d16b2267949a8c7c68f50c32012;4;0;4;0.9182958340544896;47;41;0;662;NO;6;1;3000;500;499.0;500;NO
GROOVY;3;baa8230c9ce9e2fba72e36725d4a767f4ad82c3a;1;0;1;0.0;2;0;0;2689;NO;6;0;2994;499;498.0;499;NO
GROOVY;3;b79ac164f4b866de5932d94ebf015e5018fbb527;1;0;1;0.0;44;8;0;654;NO;6;0;2988;498;497.0;498;NO
GROOVY;3;32148efa6b399312d4c59a88a65b9d22663b65fd;1;0;1;0.0;11;9;0;645;NO;6;3;2982;497;496.0;497;NO
GROOVY;3;f6e336918532c879e5dc0d014ed64607a2a2924a;1;0;1;0.0;10;10;0;2038;NO;6;0;2970;495;494.0;495;NO
GROOVY;3;92e04777572f04a784e81dd9600d02cca26819ac;3;0;3;0.0;65;61;2;261;NO;6;2;2964;494;493.0;494;NO
GROOVY;3;70516d3567a56df2fe61e7ef6e47cf357cbf2b80;7;0;7;1.4819404360410517;241;35;80;415;NO;6;10;2952;492;491.0;492;NO
GROOVY;3;9cd140ba1b1ccc87d09085fe0fddcb90bf0b736a;7;0;7;1.4147978715398737;2270;89;387;2661;NO;6;3;2934;489;488.0;489;NO
GROOVY;3;73f4f44a6827933be4130c174f1d5183db5a82c0;2;0;2;0.37123232664087563;155;127;0;1912;NO;6;7;2928;488;487.0;488;NO
GROOVY;3;8c4d1c65f2c1c881c753ca2e72dd2473a0c5a421;4;0;4;0.9182958340544896;49;43;0;394;NO;5;22;2430;486;485.0;486;NO
GROOVY;3;487c5c6a627b591565ca15f5173772c730530929;5;0;5;0.7345299214394703;123;95;0;2658;NO;5;6;2425;485;484.0;485;NO
GROOVY;3;5c981bf3e27f613e7a542b1d200b2db436476406;1;0;1;0.0;1;1;0;1838;NO;5;1;2420;484;483.0;484;NO
GROOVY;3;7fe632efa35706ffff6fa8550a6e60d00a34c285;1;0;1;0.0;2;0;0;217;NO;5;2;2415;483;482.0;483;NO
GROOVY;3;645d48cce2da3ee743a23f0539702f976c1bfc5c;1;0;1;0.0;2;0;0;1912;NO;5;0;2400;480;479.0;480;NO
GROOVY;3;0cac42434487022be48b4bb54d7cad8b1608a71c;3;0;3;0.0;36;28;0;2648;NO;5;11;2395;479;478.0;479;NO
GROOVY;3;fcb40f2ba92ea0b4eea0596376a3652a36750617;4;0;4;1.8262452584026092;57;31;0;1828;NO;5;2;2390;478;477.0;478;NO
GROOVY;3;43c1b9f416dbe1f4780142bc6773aa775059cfa1;1;0;1;0.0;11;11;0;342;NO;5;0;2385;477;476.0;477;NO
GROOVY;3;126d18a68fb230b7483df6f3116f41c7a1dddacd;1;0;1;0.0;9;9;0;636;NO;5;0;2375;475;474.0;475;NO
GROOVY;3;ee3d2a9816e7c89cbfa90c5fca17d0ef7ed7320e;2;0;2;0.9402859586706309;31;0;3;345;NO;5;3;2370;474;473.0;474;NO
GROOVY;3;749f3627be6477800afc1773f810477145cf2510;2;0;2;0.0;15;15;0;1900;NO;5;0;2365;473;472.0;473;NO
GROOVY;3;fa41d2174cb0fb4fde26d80166fd965328939b68;5;0;5;1.573402452417767;61;15;20;1914;NO;5;2;2360;472;471.0;472;NO
GROOVY;3;8cea22a0f9009afdc34275907405998bf55922c9;1;0;1;0.0;2;2;0;69;NO;5;0;2335;467;466.0;467;NO
GROOVY;3;3d37acd34fcf44c4a51bd104ef70043af62c7d99;30;0;30;2.2090496421361006;5499;798;1105;2631;NO;5;18;2320;464;463.0;464;NO
GROOVY;3;c3536e08b58d4fb65305952e6e276c8c16eca8b7;2;0;2;0.0;24;20;0;1818;NO;5;0;2315;463;462.0;463;NO
GROOVY;3;05df140e09cfa22f59c9f09ac9d50cf8b7033b62;6;0;6;0.3788562545478744;1623;136;227;1750;NO;5;26;2310;462;461.0;462;NO
GROOVY;3;4c78911ab5d998fbf7256c6682ddd10aa2296967;4;0;4;1.548565226030918;70;36;0;1578;NO;5;4;2295;459;458.0;459;NO
GROOVY;3;89352edebef81c71d3273b15d3bc08536edae361;2;0;2;0.1537421803287619;129;38;1;2593;NO;5;0;2290;458;457.0;458;NO
GROOVY;3;ab3071a2275229a7e4b2d8a4c195255269c5da71;2;0;2;0.9182958340544896;14;8;0;1178;NO;5;6;2285;457;456.0;457;NO
GROOVY;3;12d85b6faff310afaca7a9f783740956989d48b3;2;0;2;0.0;2263;49;330;2080;NO;5;1;2280;456;455.0;456;NO
GROOVY;3;54780d2d76cefc64086c8ff3881b5ca6bd9d2523;31;0;31;3.42499932522507;334;221;3;2578;NO;5;54;2270;454;453.0;454;NO
GROOVY;3;9190f9365ee674f3c459b142d5396a8abeb263ee;1;0;1;0.0;2;0;0;615;NO;5;2;2265;28;27.0;28;NO
GROOVY;3;50fc863251a7a3cbc1837eeebeba1c7844b846c3;2;0;2;0.0;40;40;0;2554;NO;5;0;2265;453;452.0;453;NO
GROOVY;3;8031aa37bb79cdad235d5aa6f5e503d51193ed87;1;0;1;0.0;9;0;5;2559;NO;5;1;2260;452;451.0;452;NO
GROOVY;3;5552d7610486e8c936d30af6af3c55d964116a0f;1;0;1;0.0;10;8;0;2551;NO;5;0;2250;450;449.0;450;NO
GROOVY;3;ce38c504606b4c4a122fb45c6f44a48441481781;1;0;1;0.0;21;15;0;2536;NO;5;1;2235;447;446.0;447;NO
GROOVY;3;6c3c8c1a033a9368cf474bb694523a26ec746a0e;10;0;10;1.2947792968198737;467;39;210;1540;NO;5;73;2215;443;442.0;443;NO
GROOVY;3;96bbd97d36b9000640f58f00f87607c0d3700dcb;2;0;2;0.0;36;34;0;1345;NO;5;1;2205;441;440.0;441;NO
GROOVY;3;500c0a0a31d99091676e50b37c4c1e34d7082f5a;1;0;1;0.0;8;0;0;1540;NO;5;0;2200;440;439.0;440;NO
