Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
MNG;1;cf8d34fe69bf6719e10ecab437f02281efff5117;1;1;2;0.0;77;77;0;0;NO;10;0;3900;390;3.0;390;NO
MNG;1;5bfcebab21bc6e7d3d39d386b9c9b4b8e4dfd9e1;1;1;1;0.0;15;15;0;82;NO;10;2;3890;389;3.0;389;NO
MNG;1;552b22c77a4a4a02253e6ecbddb7459c9135bee3;1;1;1;0.0;67;39;0;177;NO;10;1;3870;387;3.0;387;NO
MNG;1;e26f756e8fea7ad83c5915dd0ab09072d0345a05;1;4;4;0.0;110;108;2;551;NO;10;8;3850;385;3.0;385;YES
MNG;1;a699b769dad0a0ac8c035f53a03a4466579e5c7c;1;1;1;0.0;4;0;0;177;NO;10;0;3820;382;3.0;382;NO
MNG;1;407263005097396a5aaa4e4ff4b1503c17095ed5;1;1;1;0.0;2;0;0;296;NO;10;52;3810;381;3.0;381;NO
MNG;1;9f4113bb5b227ddc04c88cd21e69e96417e26066;1;1;1;0.0;29;19;0;158;NO;10;0;3800;380;3.0;380;NO
MNG;1;4a1489556956c78cc3bd66a8d65e8864e237e395;1;1;1;0.0;15;5;0;127;NO;10;0;3790;379;3.0;379;NO
MNG;1;bdcd0670edbdf7ec76fd03a4b8ce0371a0864e7d;1;1;1;0.0;2;0;0;237;NO;10;10;3780;378;3.0;378;NO
MNG;1;33f0f06a11b6ac6036e62d92e53fcb4d29483a8d;1;2;2;0.9182958340544896;16;10;0;149;NO;10;28;3770;377;3.0;377;NO
MNG;1;15b1a54feef7e379980404aa8fd8c0550e82b14b;1;1;1;0.0;40;40;0;0;NO;10;0;3760;376;3.0;376;NO
MNG;1;36e362367b3d5f851bf67d05352e8d875cc7f3d3;1;1;1;0.0;2;0;0;418;NO;10;8;3750;94;0.0;94;NO
MNG;1;b1b79307612a7c51013ac78aa8c55a91899f8509;1;5;6;1.83748482971194;66;21;3;251;NO;10;37;3750;92;0.0;92;NO
MNG;1;a3374e3e8d7b2a156b196069d9f36e345000f30d;1;1;1;0.0;5;5;0;105;NO;10;34;3750;91;0.0;91;NO
MNG;1;e07d3929ae32c0de6563ec831cede203ededa3ad;1;1;1;0.0;19;15;0;1528;NO;10;1;3750;90;0.0;90;NO
MNG;1;1fa014b17be6c6a2b6013fadf71e931fe555eb65;1;1;1;0.0;1;0;1;1529;NO;10;0;3750;89;0.0;89;NO
MNG;1;7f564a214da517bd9c6aadd666b4d3738d12e162;1;1;1;0.0;2;0;0;1529;NO;10;0;3750;88;0.0;88;NO
MNG;1;3904fc81ebf62ac74ec8a6e940a5674ac26fd0d5;1;1;1;0.0;6;0;0;1529;NO;10;0;3750;87;0.0;87;NO
MNG;1;78de36fa7240016d4ca686e0e56a8df51d5bdf2c;1;1;1;0.0;46;36;0;1493;NO;10;6;3750;86;0.0;86;NO
MNG;1;6691c4403a87cfd50795d87670d6c4305a7453c1;1;2;2;0.0;32;32;0;0;NO;10;0;3740;374;2.0;374;NO
MNG;1;c9bf7d205264c24b1a65ebf1a78f0fff19eb4010;1;2;2;0.0;32;32;0;0;NO;10;0;3700;370;2.0;370;NO
MNG;1;40734471d858ece262b0048fbb3db1cb61cb1441;1;1;1;0.0;2;0;0;240;NO;10;2;3690;369;2.0;369;NO
MNG;1;fab3a26fd7c2215d9b9b1881e9a4a1656f93e6c3;1;1;1;0.0;64;64;0;0;NO;10;0;3680;368;2.0;368;NO
MNG;1;35944429d02a5f1f8fc7a28a75ae0be7089e6d78;1;1;1;0.0;2;0;0;228;NO;10;21;3660;366;2.0;366;NO
MNG;1;8e6c7b0424c110ab69618fc9bc936488a4265841;1;2;3;0.24988229283318547;71;23;0;141;NO;10;12;3640;44;0.0;44;NO
MNG;1;5f23120ff60d6d24905daaa2c0e74a915af81af3;1;5;5;0.9182958340544896;58;52;0;418;NO;10;13;3640;43;0.0;43;NO
MNG;1;a793d673b46ed720908cf48179bc1a15d2e8adaa;1;1;1;0.0;14;14;0;537;NO;10;5;3640;364;2.0;364;NO
MNG;1;90c3f69e1c1a018600e34a6390bc49603336bebf;1;3;3;1.5219280948873621;38;0;28;158;NO;10;20;3630;42;0.0;42;NO
MNG;1;717f716b4f5882bdcce7f6aca5b86544184451c1;1;1;1;0.0;2;2;0;94;NO;10;0;3630;41;0.0;41;NO
MNG;1;3e49095f26a8ad588c2bc10f95e2c416caec2a20;1;1;1;0.0;2;2;0;92;NO;10;0;3630;40;0.0;40;NO
MNG;1;78563d686faddf073e0f9862e4ee720d192baa81;1;6;13;0.8598552662512415;1276;757;385;300;NO;10;4;3630;39;0.0;39;NO
MNG;1;530df30becf0cf3e993367ea4814c5c3b69a9114;1;1;1;0.0;2;0;0;38;NO;10;0;3620;362;2.0;362;NO
MNG;1;212d3b3d249581a7426138220580afee127d8c3c;1;1;1;0.0;4;0;0;183;NO;10;0;3610;361;2.0;361;NO
MNG;1;ba64bcb3ce802391bd865084ce77bbb79674431d;1;1;2;1.0;4;0;0;183;NO;10;56;3600;360;2.0;360;NO
MNG;1;74ca4d8b7822b839a63036a1e2ef9fe705da54b5;1;1;1;0.0;4;0;0;1493;NO;10;2;3580;358;2.0;358;NO
MNG;1;c0a63883372e8f726d4fe3169e60a31e817c3ede;1;1;1;0.0;123;103;0;134;NO;10;18;3570;357;2.0;357;YES
MNG;1;d99e3305c6246d61c40044c8355d017d439b3ad5;1;1;1;0.0;20;0;10;136;NO;10;2;3560;356;2.0;356;NO
MNG;1;ef61424a93665d90adc6cd68841e84f8760c9fef;1;1;1;0.0;19;1;0;1492;NO;10;0;3540;354;2.0;354;NO
MNG;1;a37f880493af0ce3f0db8aea141d562b4154cb02;1;1;1;0.0;23;1;0;1491;NO;10;0;3520;352;2.0;352;NO
MNG;1;f07731e68885a455f563657f6e5716699ce38e0a;1;1;1;0.0;2;0;2;138;NO;10;0;3490;349;2.0;349;NO
MNG;1;5f37d77a2cc76f8efe56ec84ea59bebdccfa476f;1;1;1;0.0;2;0;0;1491;NO;10;1;3480;348;2.0;348;NO
MNG;1;001717725cc1a96116dd5e77e2a6adb273039d80;1;1;2;0.0;11;5;0;297;NO;10;5;3460;346;2.0;346;NO
MNG;1;725171b7defa97049c2ba6adff3c7432cbea7921;1;1;1;0.0;14;0;0;1491;NO;10;2;3450;45;0.0;45;NO
MNG;1;2e5828037e66c736fcbef9667be2e2a422cb93e1;1;1;2;0.0;171;171;0;0;NO;10;0;3450;44;0.0;44;NO
MNG;1;845cddd1ffb058229a67315fb6a929788d3c00f6;1;1;1;0.0;2;0;0;23;NO;10;15;3450;42;0.0;42;NO
MNG;1;a7b0c7069e30a3016de147202ce6c5c4adab9604;1;1;1;0.0;2;0;0;418;NO;10;1;3450;37;0.0;37;NO
MNG;1;f915a32db4c5eafd6bce1cdd27d83c95e606dfde;1;1;1;0.0;5;5;0;532;NO;10;2;3430;343;2.0;343;NO
MNG;1;30e1d1f23fa8a35fe6182194a3aac8edd6477b05;1;1;1;0.0;53;0;47;465;NO;10;0;3420;34;0.0;34;NO
MNG;1;2d4e9a1a0e6916f9a24ee8d4cba595c857e3f6a8;1;2;2;0.0;20;18;0;449;NO;10;0;3420;33;0.0;33;NO
MNG;1;9e24a7b410c9255defb412b5ad1af4850f88eeea;2;2;2;0.0;48;42;0;418;NO;10;4;3420;32;0.0;32;NO
MNG;1;0f5fc8560bfae2a600f462febf328e8e922d36ec;1;1;1;0.0;2;0;0;155;NO;10;38;3420;24;0.0;24;NO
MNG;1;f26be7d1a505eff5e30aed88b066fd7414f2996e;1;1;1;0.0;4;0;0;393;NO;10;5;3420;82;0.0;82;NO
MNG;1;27738439ee32791c2c4ce646ce0e5be162721aed;1;6;7;2.75;68;52;0;522;NO;10;5;3420;40;0.0;40;NO
MNG;1;81cc07979a8c6679208bfab9b15af15ca19b2aef;1;14;25;3.3244998138788873;134;0;82;534;NO;10;19;3420;39;0.0;39;NO
MNG;1;588466f480414908d9203b01d828b3c86ada1b00;1;1;1;0.0;2;0;0;1491;NO;10;0;3420;38;0.0;38;NO
MNG;1;ab2bc483b2258ecc0543939e2beebf46255ef2f3;1;1;1;0.0;2;0;0;82;NO;10;37;3420;37;0.0;37;NO
MNG;1;bc287e0e8b407fdb6bdeff1e7db969ec8a091f58;2;2;2;0.9182958340544896;7;1;0;1490;NO;10;8;3420;35;0.0;35;NO
MNG;1;8e9bdca246fa6ed67119dc48c51dac30091796a2;1;1;1;0.0;21;5;0;358;NO;10;13;3420;34;0.0;34;NO
MNG;1;948fedd99fbfb28252b16161706c535fefcee94e;1;1;1;0.0;22;0;8;144;NO;10;0;3420;81;0.0;81;NO
MNG;1;10fe573a33ca52a189fcf9872a7d647727a091d0;1;1;1;0.0;22;22;0;122;NO;10;9;3420;79;0.0;79;NO
MNG;1;182d817ff149cb321412b22db57e639074b02dbb;2;2;2;0.9182958340544896;30;18;0;385;NO;10;4;3420;33;0.0;33;YES
MNG;1;62584adb1a1028db3b0eeccab458baee9d6b0119;1;1;1;0.0;287;193;0;192;NO;10;6;3380;31;0.0;31;YES
MNG;1;add8ebca37d30a51b7fdb0a6ea620be1c4fcffe2;1;1;1;0.0;8;0;0;88;NO;10;63;3290;25;0.0;25;NO
MNG;1;6d0ebd415b89ceb1c647cdbf8396f27ff471c084;1;1;1;0.0;8;8;0;1482;NO;10;5;3230;76;0.0;76;NO
MNG;1;c5ff653579ab7b4427484ce613fadf53ca681d9f;1;1;1;0.0;6;0;6;252;NO;10;2;3230;75;0.0;75;NO
MNG;1;7dee1da31f1c9d90f375224203ce41d908be6c39;1;1;1;0.0;1;1;0;421;NO;10;5;3230;74;0.0;74;NO
MNG;1;17973351363e973b369a06da717f867905dcc253;1;1;1;0.0;5;5;0;111;NO;10;14;3230;73;0.0;73;NO
MNG;1;d4125cbafcf60ee85c8e0d6c2a95eafe8454fd8c;1;1;2;0.0;37;37;0;72;NO;10;6;3230;72;0.0;72;NO
MNG;1;2b4a352630ad966be1c8cd3b5d31f961ae1b4861;1;1;1;0.0;6;6;0;246;NO;10;13;3230;71;0.0;71;NO
MNG;1;984d4644ef86f6eb469542088477215ea0843da1;1;1;1;0.0;53;25;0;167;NO;10;1;3230;18;0.0;18;NO
MNG;1;063a7ef0f66d8c524315c7911683ba9a53b310a9;1;1;1;0.0;22;10;0;1472;NO;9;0;2907;27;0.0;27;NO
MNG;1;c13e8c7629f04dd640e00665580e6bf01c18278a;5;16;26;2.9795150813264475;868;70;266;1454;NO;9;18;2907;26;0.0;26;NO
MNG;1;bd9e37321c619f93e4e6344feb3d477ff412f620;1;1;3;1.1981174211304033;70;42;0;958;NO;9;0;2907;23;0.0;23;NO
MNG;1;4d1ac081177e251d2192cd6f4dff6d9f920a2f21;1;5;21;1.7527152789797047;1013;367;628;957;NO;9;24;2907;22;0.0;22;NO
MNG;1;7170bdb5bee9b2dda912e04ba5ecb47778b67e56;1;1;1;0.0;27;11;0;556;NO;9;17;2889;20;0.0;20;YES
MNG;1;5f441f1336d70961781778cd4d3216d7da7067ba;1;3;6;2.5216406363433186;31;17;0;370;NO;9;8;2889;69;0.0;69;NO
MNG;1;11bb73f1ec7b4b85805b645d12ec530aa5848791;1;1;2;0.0;15;10;3;1457;NO;9;15;2889;67;0.0;67;NO
MNG;1;80a077f1a8a3e1c08a88c6c50d944cbf1ec0d232;1;1;1;0.0;2;0;0;1457;NO;9;0;2889;19;0.0;19;NO
MNG;1;b14dcc94bdb8263455acd039da86185f67397093;1;1;1;0.0;5;3;0;1454;NO;9;5;2889;66;0.0;66;NO
MNG;1;a949eb66dedc63459e4897d50c37374814750c66;2;11;18;2.3044154369723455;1312;47;641;401;NO;9;11;2889;17;0.0;17;NO
MNG;1;24ce8263d949bed3ca4bd39f8f7d854c73462dca;1;4;5;2.2359263506290326;81;4;63;400;NO;9;9;2889;16;0.0;16;NO
MNG;1;975e9491d8c12a71cb634b1e0f966235bc2b8af5;1;2;2;0.7281342378690551;149;21;0;242;NO;9;0;2862;15;0.0;15;NO
MNG;1;28be3319be0cbcf06bf38fbd997de7be3c81ae67;1;2;2;0.0;64;62;0;215;NO;9;0;2862;14;0.0;14;NO
MNG;1;2a3f7b7220a65545adcc13db3adf3db6175ec965;1;2;2;0.0;91;59;2;217;NO;9;4;2862;13;0.0;13;NO
MNG;1;47bdc91285bfe1619f17f26b545e2c562da6a62e;1;1;1;0.0;2;0;0;72;NO;9;0;2862;318;0.0;318;NO
MNG;1;fd70e514f9837110260b9371c820da1f3bf4741a;1;1;1;0.0;4;4;0;68;NO;9;0;2853;317;0.0;317;NO
MNG;1;c86ea920b8ff09aa4e5877c5245d3f5e92ab842a;1;1;1;0.0;68;68;0;0;NO;9;14;2844;316;0.0;316;NO
MNG;1;48498cea35de64347aebdbf0040131d28b9a5bf2;1;1;1;0.0;2;0;0;247;NO;9;4;2835;25;0.0;25;NO
MNG;1;28c89971f2153be11cee36d14b56091855f8f886;1;1;1;0.0;27;5;0;1449;NO;9;6;2835;23;0.0;23;NO
MNG;1;02cc1d93ee91c07d3bea0e8f37f7925246707a29;1;1;1;0.0;5;5;0;300;NO;9;4;2835;315;0.0;315;NO
MNG;1;97a37e6c2fa53880f4da05cd5d87e154528db9ac;1;1;1;0.0;2;0;0;450;NO;9;1;2826;63;0.0;63;NO
MNG;1;36f1e02099dcb87371bb95225be445512bf25344;1;3;3;0.699857857026928;122;78;0;238;NO;9;6;2826;22;0.0;22;NO
MNG;1;059a3f888c971d056ff08db59ba3ce9e0fd1432d;1;1;1;0.0;3;3;0;397;NO;9;2;2826;21;0.0;21;NO
MNG;1;176ff014b93ac283cbc152ea3347c31efbb73de8;1;1;1;0.0;25;7;0;443;NO;9;2;2826;20;0.0;20;NO
MNG;1;330d33e5aa5e160eb3610242646562e42ff4231c;1;1;1;0.0;2;0;0;83;NO;9;1;2826;62;0.0;62;NO
MNG;1;cad4fb9326b67f31fdc83d54e72bcbab9a8adf57;1;1;1;0.0;14;10;0;199;NO;9;6;2817;313;0.0;313;NO
MNG;1;8991c26f9c3c260e17aa1f4ad004d3a543b5a5db;1;1;1;0.0;19;7;0;76;NO;9;6;2808;312;0.0;312;NO
MNG;1;5e0b1872049c4fccb3449237dd728911b2a2b118;1;13;39;2.7534343861887853;2757;1410;1319;393;NO;9;2;2790;310;0.0;310;YES
MNG;1;2c0b5d4ea4c6de8b68985598678f63ed0a105465;1;3;3;0.5916727785823275;42;28;0;416;NO;9;5;2781;17;0.0;17;YES
MNG;1;0f706f5102196994cf4e6dfe116a6127255dd9bc;1;1;1;0.0;4;4;0;247;NO;9;5;2781;16;0.0;16;NO
MNG;1;bd9992eb74d6c66e5860cc58e0c35ed647432ee5;1;1;1;0.0;6;6;0;1443;NO;9;1;2781;15;0.0;15;NO
MNG;1;5e7a365a6f88975c4da0fe451e8fc8c3a6684e58;1;1;1;0.0;5;5;0;1438;NO;9;0;2781;11;0.0;11;YES
MNG;1;03d569dcef47b9c4989d14bdf93585cfa39cd9f1;1;1;1;0.0;8;6;0;225;NO;9;18;2781;10;0.0;10;YES
MNG;1;1dfc502e05b8e992ad9206a542fe414ac2ef1b66;1;1;1;0.0;2;0;0;1438;NO;9;3;2781;9;0.0;9;YES
MNG;1;097c8f7623493d9d7c95b4b39ae0a4491252bd22;1;7;14;2.2877076061895067;743;344;201;402;NO;9;0;2781;309;0.0;309;YES
MNG;1;e232e0744090aa219d98a04a8ce18c232f31043f;1;6;18;3.8410968660859592;546;236;236;402;NO;9;2;2772;308;0.0;308;NO
MNG;1;133a51a6295b5ceb13e7f5ab88b0a28a592e393e;1;3;3;0.0;56;0;56;592;NO;9;2;2763;307;0.0;307;NO
MNG;1;f7d630577d60c7528086bebeef9c07657d524d9a;1;1;1;0.0;4;0;0;224;NO;9;2;2745;305;0.0;305;NO
MNG;1;d0be8d9bf829956d53a7c807efed3adc87281309;1;1;1;0.0;38;12;0;226;NO;9;1;2736;304;0.0;304;NO
MNG;1;668bcd6ac83d74a3ecec74dec4a3e43c67201c6b;1;1;1;0.0;11;9;0;1429;NO;9;1;2727;61;0.0;61;NO
MNG;1;23c279ed428789a522e79a1e09f016b670661848;1;1;1;0.0;16;0;6;422;NO;9;0;2727;303;0.0;303;NO
MNG;1;f188ccca692e78538096e6237663160b575ae48b;1;1;1;0.0;3;1;0;1428;NO;9;1;2700;300;0.0;300;NO
MNG;1;00ed8a3213f23508f27a4fb5b6f06594073b019c;1;1;1;0.0;11;3;0;223;NO;9;1;2673;297;0.0;297;NO
MNG;1;676c9b5e74fcf6ae04ac6474ee196ec082488373;1;2;2;0.0;25;7;0;416;NO;9;1;2664;296;0.0;296;NO
MNG;1;488781d7261b62de18e03491e60c08220f031f67;1;2;2;0.0;32;32;0;0;NO;9;0;2628;292;0.0;292;NO
MNG;1;c50fff6d0ebed92f13aeb93443f465ed4044edfa;1;1;1;0.0;25;0;5;252;NO;9;0;2619;291;0.0;291;YES
MNG;1;fa28ec7da1c0e582f2967770d9fd1554978e17af;1;2;2;0.0;77;47;0;69;NO;9;1;2610;10;0.0;10;NO
MNG;1;2e4cad175b01af7c10a08148f2d91ad22dc9b5ec;1;1;1;0.0;9;9;0;67;NO;9;1;2610;7;0.0;7;NO
MNG;1;567a47cf8237df0e3e70cd8561650f261fd15770;1;1;1;0.0;8;6;0;118;NO;9;1;2610;5;0.0;5;NO
MNG;1;8b4d55e55d85d7cf5ed585327a338a66c29176b6;2;2;2;0.0;42;1;3;255;NO;9;1;2610;290;0.0;290;YES
MNG;1;5812befc4d3fea05f1b9023ef241c5926cd7a8b8;1;1;2;0.0;80;40;40;40;NO;9;0;2601;289;0.0;289;NO
MNG;1;b09ef1ab7470309da911ed895e5c2517f44e4fb7;1;1;1;0.0;3;1;0;1427;NO;9;0;2565;285;0.0;285;NO
MNG;1;0e8ae273df20e8dc3bab313b44278a45e0908e02;1;1;1;0.0;2;0;0;1427;NO;9;0;2547;283;0.0;283;NO
MNG;1;d83868e9cdddb2d9e6c6ba8e06c2c5c6e9a48c88;4;4;10;2.3581976171303993;682;54;330;245;NO;9;38;2511;279;0.0;279;NO
MNG;1;601320d28fe961c1d5f01de7af6273488ca0f7a9;1;23;70;0.0;7116;7116;0;0;NO;9;0;2502;278;0.0;278;YES
MNG;1;4f81eed43b0ace4107aec071b9a5f20dde1f03ce;1;1;1;0.0;132;42;0;1385;NO;9;12;2493;277;0.0;277;NO
MNG;1;45da0a70c08581cdd0125b4af481b37c6a74782c;1;3;16;0.0;1085;1085;0;0;NO;9;0;2484;276;0.0;276;NO
MNG;1;c4719462e455b670d5d33138edcb73484516f001;1;5;15;0.0;1827;1827;0;0;NO;9;0;2475;275;0.0;275;YES
MNG;1;ea1009973e45c65c4e814f4d73c890f83202f746;1;1;1;0.0;38;32;0;167;NO;9;13;2466;274;0.0;274;YES
MNG;1;15a7eb7ef2abf74fa87f0692102423a40ab586b6;1;16;41;0.0;2687;2687;0;0;NO;9;0;2457;273;0.0;273;YES
MNG;1;859b2cac34dd248c31334152ee0077b898be077f;1;3;13;0.0;977;977;0;0;NO;9;0;2448;4;0.0;4;NO
MNG;1;b85639283fffaadc8168c68f290bca4ffea15f94;1;4;17;0.0;2275;2275;0;0;NO;9;0;2448;13;0.0;13;NO
MNG;1;4c9a71e6246a9d9401d0289fc4357c5e3be15f53;1;1;1;0.0;1;1;0;1384;NO;9;1;2430;58;0.0;58;NO
MNG;1;269fa793685a77f0f2fb826eb908c1ef2757b624;1;1;1;0.0;33;15;0;1369;NO;9;0;2421;269;0.0;269;YES
MNG;1;9d6d6c514f918c42fd9bc92a725f3f105202d8ff;2;2;2;0.9182958340544896;6;0;0;915;NO;9;43;2403;53;0.0;53;YES
MNG;1;b584f103e16bcfcd1eb53ba046ad0e9f10f4301f;1;1;1;0.0;11;9;0;1360;NO;9;0;2403;48;0.0;48;NO
MNG;1;9ff9843c28f9e4d01de839c2881deb882715e507;1;1;1;0.0;14;12;0;1348;NO;9;0;2403;45;0.0;45;NO
MNG;1;9e663f0f9260c23f1700bd8494b0f57e8da94879;1;1;3;0.5225593745369408;98;48;16;1307;NO;9;1;2376;264;0.0;264;YES
MNG;1;4381911ab48666368c2f502736ad619b6a5dbf3b;1;1;2;0.4689955935892812;95;55;0;1258;NO;9;0;2331;259;0.0;259;YES
MNG;1;058a53422a5490b79545b07b1bb9deb9a1816972;1;1;1;0.0;217;5;0;1253;NO;9;0;2286;254;0.0;254;YES
MNG;1;65a5fee93523664945a532ec541c225ad18c6a03;1;1;19;0.0;7862;7862;0;0;NO;9;0;2277;253;0.0;253;YES
MNG;1;cfa046c6d9eaecd407a9d3becff60279d94ee565;1;1;1;0.0;121;0;121;121;NO;9;26;2250;25;0.0;25;NO
MNG;1;db646bfa4adfe8de8258d3c442c6680dbd1c7fc6;1;1;1;0.0;9;7;0;238;NO;9;0;2250;43;0.0;43;NO
MNG;1;dd7093ada6435ce50505378901acd158d4282cc9;1;1;1;0.0;5;5;0;233;NO;9;12;2250;42;0.0;42;NO
MNG;1;0cf96effb23b252915542b212d97918f641696c4;1;2;2;0.0;32;32;0;0;NO;9;0;2250;1;0.0;1;NO
MNG;1;07cfd28f6712a9253b1db02eb3884d495a8c4473;1;1;2;0.0;338;233;91;179;NO;8;0;2000;41;0.0;41;NO
MNG;1;4abf102820b66eadd4bef2340d9dcef9d14a3c00;1;1;1;0.0;26;24;0;155;NO;8;9;2000;40;0.0;40;NO
MNG;1;85107479c032e250ec212915e7693758c30f7f1d;1;1;2;0.0;123;123;0;0;NO;8;0;1992;38;0.0;38;NO
MNG;1;165ac05c586f80bbb175af1504bc9364b993e9aa;1;1;1;0.0;12;0;0;77;NO;8;13;1992;249;0.0;249;NO
MNG;1;91d9c5a82d5288c84b0f52dd3c9426c67da7b631;1;1;1;0.0;2;0;0;120;NO;8;18;1984;248;0.0;248;NO
MNG;1;d00330c7c25c64c921f20bfcb9ab45d6fdf52116;2;2;4;0.0;10;8;0;155;NO;8;8;1968;23;0.0;23;NO
MNG;1;107fd13e0adf8d2b38506c02f7fef796cacaeca9;1;1;10;1.2776134368191157;370;348;0;120;NO;8;6;1968;22;0.0;22;NO
MNG;1;a28ad005616db04bc472263f1c59712a855ae4e0;1;1;2;0.0;42;38;0;128;NO;8;2;1968;37;0.0;37;NO
MNG;1;10a71275e5afa07c5e7d8dd78f1169b2012ac6e2;1;1;1;0.0;2;0;0;234;NO;8;96;1968;36;0.0;36;NO
MNG;1;07cac37dfe667cf8eb6338976f480d290a98dda9;1;1;2;0.0;611;523;0;262;NO;8;75;1968;35;0.0;35;NO
MNG;1;880648435f8d5ce85afea56b85bf44b5339f0809;1;1;1;0.0;120;120;0;0;NO;8;0;1968;3;0.0;3;NO
MNG;1;e5c7f6b808c465c029835e186d7617092db167ff;1;1;1;0.0;4;0;0;128;NO;8;3;1960;245;0.0;245;YES
MNG;1;c4aa49c8714e893c3e09e5cd694f90e96aa0fc89;1;1;1;0.0;2;0;0;77;NO;8;0;1944;17;0.0;17;NO
MNG;1;bba179f5aaf4546609adced4a0a6f2d617751c7f;1;1;1;0.0;2;0;0;77;NO;8;0;1944;15;0.0;15;NO
MNG;1;11ae8b8471b86cfcde0a94f59b3b80c9f84c0b3d;1;1;1;0.0;2;0;0;77;NO;8;0;1944;13;0.0;13;NO
MNG;1;c0000822c0fd09dc1d9c4aa32bb28aef57c9ac17;1;1;1;0.0;77;77;0;0;NO;8;0;1944;12;0.0;12;NO
MNG;1;4c0ba35e76bdac1f723da74348c07b493b3f5bd4;1;1;1;0.0;83;83;0;0;NO;8;0;1944;10;0.0;10;NO
MNG;1;09a8cc1e031b05b000f4e1d45e4357dc71497bee;1;1;1;0.0;4;0;0;227;NO;8;0;1944;33;0.0;33;NO
MNG;1;bf095942fc0acc7bb1af2b3168917913eb77efed;1;1;1;0.0;6;4;0;223;NO;8;6;1944;32;0.0;32;NO
MNG;1;e04ec7ea75ce3988d2e1ac50356fdbefcaa3ebfc;1;1;1;0.0;4;2;0;40;NO;8;0;1944;243;0.0;243;NO
MNG;1;9c842282374bbb6c8439184e8538a0c9a80d3479;1;1;2;0.0;44;40;2;115;NO;8;2;1928;241;0.0;241;NO
MNG;1;581fa345375a2f71ca9eab64e04219dbbd83c39a;1;1;1;0.0;9;7;0;160;NO;8;1;1880;28;0.0;28;NO
MNG;1;f00f23e6858dc2ffe045c2f0129139aadfdf2a05;1;1;1;0.0;22;18;0;110;NO;8;3;1880;27;0.0;27;NO
MNG;1;1ab665e88506d5b5c0973affd037a13b06176f5f;1;1;1;0.0;2;0;0;160;NO;8;1;1872;234;0.0;234;NO
MNG;1;aa2501b1b714ef09cb8d6cebb716bbd0771cae3e;4;5;5;0.0;44;44;0;0;NO;8;0;1856;232;0.0;232;NO
MNG;1;7e90a620815f8e0df641904c6c631a756c6f2788;1;1;1;0.0;36;0;10;92;NO;8;1;1840;230;0.0;230;NO
MNG;1;c273735623456c90936528948eed6f302ca7e91e;2;4;4;0.0;64;64;0;0;NO;8;0;1800;225;0.0;225;NO
MNG;1;0ce493657a5016837473f02b9d9a24b4e2f696e0;1;1;1;0.0;2;0;0;92;NO;8;0;1784;223;0.0;223;NO
MNG;1;7e50e98385f47f78aba91d741d9a28764cca0e5a;1;1;1;0.0;2;0;0;92;NO;8;0;1776;222;0.0;222;NO
MNG;1;7545511aafade75ca90c3525c36f661f3c62b9b8;1;1;1;0.0;2;0;0;160;NO;8;0;1768;221;0.0;221;YES
MNG;1;240aaecc582b0e06c52e0f514df6081c848a71f0;1;1;1;0.0;77;61;0;99;NO;8;1;1760;220;0.0;220;YES
MNG;1;84647e0f22a464700be2b80640236631cb40f39e;1;2;2;0.0;32;32;0;0;NO;8;0;1744;218;0.0;218;NO
MNG;1;1b24da6163bb534a17cb05c36ddc36462952613f;1;1;1;0.0;148;0;102;194;NO;8;3;1736;9;0.0;9;NO
MNG;1;94800693053970f6e9720999a5205cab304920b9;1;1;1;0.0;5;5;0;0;NO;8;0;1728;216;0.0;216;NO
MNG;1;1792df8684158246ad18287a8fac1dc54d2992a9;1;1;1;0.0;2;0;0;115;NO;8;0;1712;214;0.0;214;NO
MNG;1;8c2f137858c776913e80dc1af4b0912a1a1becac;1;1;1;0.0;4;2;0;97;NO;8;0;1696;212;0.0;212;NO
MNG;1;f3d5d0ee6bb9eaa1df06024753eb716315b261fe;1;1;1;0.0;2;0;0;45;NO;8;0;1688;26;0.0;26;NO
MNG;1;c6bf4689a22b08c4cbfc7b41f7474b87ffecb273;1;1;1;0.0;5;5;0;0;NO;8;0;1688;211;0.0;211;NO
MNG;1;0571b62a3c59a48b1a9fec4a590ccb40c3d9a669;1;1;1;0.0;2;0;2;157;NO;8;2;1680;210;0.0;210;NO
MNG;1;64a4c000e483ef13fd3318376f0c021c19ad7c26;1;1;1;0.0;6;6;0;91;NO;8;26;1664;208;0.0;208;NO
MNG;1;4948f63c702a9a738cebdacff8ac7fe2dde8f527;4;4;5;2.1556390622295662;16;0;0;115;NO;8;1;1648;206;0.0;206;NO
MNG;1;891c9ad1ddd631b149482d5f7315bedf85d779a1;1;1;3;0.0;92;90;0;45;NO;8;0;1624;203;0.0;203;NO
MNG;1;287f2dafc68bb72709bb72a95acc109c8c3e0413;1;1;1;0.0;2;2;0;46;NO;8;1;1616;202;0.0;202;NO
MNG;1;77388a73a70b1bb6130bd229fb362d97654e882a;1;1;1;0.0;2;2;0;113;NO;8;1;1608;201;0.0;201;NO
MNG;1;b5ce0c41c3e7998a3a035a76e9fe8d4f55d5201f;3;3;5;2.321928094887362;18;0;8;223;NO;8;0;1600;200;0.0;200;NO
